budget,split,bootstrap_replicate,cost_model,Q0,L_ctx,cap,oracle_loss,oracle_N_B,oracle_D_B,oracle_Q_B,oracle_budget_ratio
1e+22,heldout,102,exponential,0.8,2048,free,2.14892985254,5.478048435,263.63463629,1,1
1e+22,heldout,102,exponential,0.8,32768,1x,2.19695446675,3.94263421775,191.155478123,1,1
1e+22,heldout,102,exponential,0.8,32768,2x,2.19695446675,3.94263470985,191.15545555,1,1
1e+22,heldout,102,exponential,0.8,32768,3x,2.19695446675,3.94263403227,191.155486631,1,1
1e+22,heldout,102,exponential,0.8,32768,5x,2.19695446675,3.94263471463,191.15545533,1,1
1e+22,heldout,102,exponential,0.8,32768,free,2.19695446675,3.94263457796,191.1554616,1,1
1e+22,heldout,102,power,0.2,2048,1x,2.15294879791,5.79771005042,237.231026145,1,1
1e+22,heldout,102,power,0.2,2048,2x,2.15294879791,5.7977101387,237.23102296,1,1
1e+22,heldout,102,power,0.2,2048,3x,2.15294879791,5.79771012083,237.231023605,1,1
1e+22,heldout,102,power,0.2,2048,5x,2.15294879791,5.79770912729,237.231059444,1,1
1e+22,heldout,102,power,0.2,2048,free,2.15294879791,5.79771000658,237.231027726,1,1
1e+22,heldout,102,power,0.2,32768,1x,2.20017366655,4.11508514398,176.518976666,1,1
1e+22,heldout,102,power,0.2,32768,2x,2.20017366655,4.1150852457,176.518972687,1,1
1e+22,heldout,102,power,0.2,32768,3x,2.20017366655,4.11508506972,176.51897957,1,1
1e+22,heldout,102,power,0.2,32768,5x,2.20017366655,4.11508515817,176.518976111,1,1
1e+22,heldout,102,power,0.2,32768,free,2.20017366655,4.11508524083,176.518972877,1,1
1e+22,heldout,102,power,0.8,2048,1x,2.14918457606,5.49849693505,261.813236047,1,1
1e+22,heldout,102,power,0.8,2048,2x,2.14918457606,5.49849682829,261.813240737,1,1
1e+22,heldout,102,power,0.8,2048,3x,2.14918457606,5.49849640006,261.813259552,1,1
1e+22,heldout,102,power,0.8,2048,5x,2.14918457606,5.49849659243,261.8132511,1,1
1e+22,heldout,102,power,0.8,2048,free,2.14918457606,5.49849682515,261.813240875,1,1
1e+22,heldout,102,power,0.8,32768,1x,2.19715667979,3.95355239009,190.174391743,1,1
1e+22,heldout,102,power,0.8,32768,2x,2.19715667979,3.95355246825,190.174388194,1,1
1e+22,heldout,102,power,0.8,32768,3x,2.19715667979,3.95355194416,190.174411989,1,1
1e+22,heldout,102,power,0.8,32768,5x,2.19715667979,3.95355235644,190.174393271,1,1
1e+22,heldout,102,power,0.8,32768,free,2.19715667979,3.95355181459,190.174417872,1,1
1e+22,heldout,102,logarithmic,0.2,2048,1x,2.14850389601,5.44379001911,266.730095263,1,1
1e+22,heldout,102,logarithmic,0.2,2048,2x,2.14850389601,5.44379025385,266.730084558,1,1
1e+22,heldout,102,logarithmic,0.2,2048,3x,2.14850389601,5.44379078378,266.730060393,1,1
1e+22,heldout,102,logarithmic,0.2,2048,5x,2.14850389601,5.44379038659,266.730078506,1,1
1e+22,heldout,102,logarithmic,0.2,2048,free,2.14850389601,5.44378998064,266.730097017,1,1
1e+22,heldout,102,logarithmic,0.2,32768,1x,2.19661690602,3.92438132945,192.813161557,1,1
1e+22,heldout,102,logarithmic,0.2,32768,2x,2.19661690602,3.92438132595,192.81316172,1,1
1e+22,heldout,102,logarithmic,0.2,32768,3x,2.19661690602,3.92438102065,192.813175968,1,1
1e+22,heldout,102,logarithmic,0.2,32768,5x,2.19661690602,3.92438124816,192.81316535,1,1
1e+22,heldout,102,logarithmic,0.2,32768,free,2.19661690602,3.92438149375,192.813153888,1,1
1e+22,heldout,102,logarithmic,0.8,2048,1x,2.14404952,5.13977241246,299.892998366,1,1
1e+22,heldout,102,logarithmic,0.8,2048,2x,2.14404651378,5.07971920944,303.39520807,1,1
1e+22,heldout,102,logarithmic,0.8,2048,3x,2.14404651378,5.07971945468,303.395193601,1,1
1e+22,heldout,102,logarithmic,0.8,2048,5x,2.14404651378,5.07971895905,303.395222843,1,1
1e+22,heldout,102,logarithmic,0.8,2048,free,2.14404651378,5.07971973292,303.395177185,1,1
1e+22,heldout,102,logarithmic,0.8,32768,1x,2.19313211931,3.73368244638,211.539490414,1,1
1e+22,heldout,102,logarithmic,0.8,32768,2x,2.19313211931,3.73368241495,211.53949218,1,1
1e+22,heldout,102,logarithmic,0.8,32768,3x,2.19313211931,3.73368195074,211.539518257,1,1
1e+22,heldout,102,logarithmic,0.8,32768,5x,2.19313211931,3.73368212917,211.539508234,1,1
1e+22,heldout,102,logarithmic,0.8,32768,free,2.19313211931,3.73368232058,211.539497481,1,1
1e+22,heldout,125,exponential,0.2,2048,1x,2.15115639635,5.65813668631,248.339356768,1,1
1e+22,heldout,125,exponential,0.2,2048,2x,2.15115639635,5.65813721862,248.339335726,1,1
1e+22,heldout,125,exponential,0.2,2048,3x,2.15115639635,5.65813620641,248.339375739,1,1
1e+22,heldout,125,exponential,0.2,2048,5x,2.15115639635,5.65813663363,248.339358851,1,1
1e+22,heldout,125,exponential,0.2,2048,free,2.15115639635,5.65813710046,248.339340397,1,1
1e+22,heldout,125,exponential,0.2,32768,1x,2.19873348163,4.0387673818,182.808147867,1,1
1e+22,heldout,125,exponential,0.2,32768,2x,2.19873348163,4.03876724757,182.808153498,1,1
1e+22,heldout,125,exponential,0.2,32768,3x,2.19873348163,4.03876735134,182.808149145,1,1
1e+22,heldout,125,exponential,0.2,32768,5x,2.19873348163,4.03876742439,182.80814608,1,1
1e+22,heldout,125,exponential,0.2,32768,free,2.19873348163,4.03876704136,182.80816215,1,1
1e+22,heldout,125,exponential,0.8,2048,1x,2.14893333015,5.48037578036,263.530996641,1,1
1e+22,heldout,125,exponential,0.8,2048,2x,2.14893333015,5.48037592864,263.53099004,1,1
1e+22,heldout,125,exponential,0.8,2048,3x,2.14893333015,5.48037605724,263.530984316,1,1
1e+22,heldout,125,exponential,0.8,2048,5x,2.14893333015,5.48037619555,263.530978159,1,1
1e+22,heldout,125,exponential,0.8,2048,free,2.14893333015,5.48037592253,263.530990312,1,1
1e+22,heldout,125,exponential,0.8,32768,1x,2.19695987882,3.94332299224,191.12388831,1,1
1e+22,heldout,125,exponential,0.8,32768,2x,2.19695987882,3.94332351157,191.123864495,1,1
1e+22,heldout,125,exponential,0.8,32768,3x,2.19695987882,3.94332292467,191.123891408,1,1
1e+22,heldout,125,exponential,0.8,32768,5x,2.19695987882,3.94332311572,191.123882647,1,1
1e+22,heldout,125,exponential,0.8,32768,free,2.19695987882,3.94332355264,191.123862612,1,1
1e+22,heldout,125,power,0.2,2048,1x,2.15295090432,5.80028918912,237.138027137,1,1
1e+22,heldout,125,power,0.2,2048,2x,2.15295090432,5.80028850748,237.138051706,1,1
1e+22,heldout,125,power,0.2,2048,3x,2.15295090432,5.8002889927,237.138034216,1,1
1e+22,heldout,125,power,0.2,2048,5x,2.15295090432,5.80028852336,237.138051133,1,1
1e+22,heldout,125,power,0.2,2048,free,2.15295090432,5.80028889377,237.138037782,1,1
1e+22,heldout,125,power,0.2,32768,1x,2.20017850021,4.11590329388,176.486979962,1,1
1e+22,heldout,125,power,0.2,32768,2x,2.20017850021,4.11590316484,176.486985008,1,1
1e+22,heldout,125,power,0.2,32768,3x,2.20017850021,4.115903188,176.486984102,1,1
1e+22,heldout,125,power,0.2,32768,5x,2.20017850021,4.11590372462,176.486963119,1,1
1e+22,heldout,125,power,0.2,32768,free,2.20017850021,4.11590379018,176.486960556,1,1
1e+22,heldout,125,power,0.8,2048,1x,2.14918796652,5.50084003169,261.71033173,1,1
1e+22,heldout,125,power,0.8,2048,2x,2.14918796652,5.50084003169,261.71033173,1,1
1e+22,heldout,125,power,0.8,2048,3x,2.14918796652,5.50084003169,261.71033173,1,1
1e+22,heldout,125,power,0.8,2048,5x,2.14918796652,5.50084003169,261.71033173,1,1
1e+22,heldout,125,power,0.8,2048,free,2.14918796652,5.50084064316,261.710304886,1,1
1e+22,heldout,125,power,0.8,32768,1x,2.19716205657,3.95424930038,190.142756077,1,1
1e+22,heldout,125,power,0.8,32768,2x,2.19716205657,3.95424941994,190.14275065,1,1
1e+22,heldout,125,power,0.8,32768,3x,2.19716205657,3.95424941832,190.142750724,1,1
1e+22,heldout,125,power,0.8,32768,5x,2.19716205657,3.95424909947,190.142765195,1,1
1e+22,heldout,125,power,0.8,32768,free,2.19716205657,3.95424917457,190.142761787,1,1
1e+22,heldout,125,logarithmic,0.2,2048,1x,2.1485075194,5.44609129247,266.625196022,1,1
1e+22,heldout,125,logarithmic,0.2,2048,2x,2.1485075194,5.44609122645,266.62519903,1,1
1e+22,heldout,125,logarithmic,0.2,2048,3x,2.1485075194,5.44609102147,266.62520837,1,1
1e+22,heldout,125,logarithmic,0.2,2048,5x,2.1485075194,5.44609074725,266.625220865,1,1
1e+22,heldout,125,logarithmic,0.2,2048,free,2.1485075194,5.44609123286,266.625198738,1,1
1e+22,heldout,125,logarithmic,0.2,32768,1x,2.19662237667,3.92505666536,192.781648502,1,1
1e+22,heldout,125,logarithmic,0.2,32768,2x,2.19662237667,3.92505653346,192.781654656,1,1
1e+22,heldout,125,logarithmic,0.2,32768,3x,2.19662237667,3.92505665572,192.781648952,1,1
1e+22,heldout,125,logarithmic,0.2,32768,5x,2.19662237667,3.92505621117,192.781669693,1,1
1e+22,heldout,125,logarithmic,0.2,32768,free,2.19662237667,3.92505623911,192.781668389,1,1
1e+22,heldout,125,logarithmic,0.8,2048,1x,2.14405446976,5.13977238548,299.892999921,1,1
1e+22,heldout,125,logarithmic,0.8,2048,2x,2.14405166514,5.08173558073,303.276289793,1,1
1e+22,heldout,125,logarithmic,0.8,2048,3x,2.14405166514,5.08173544944,303.276297533,1,1
1e+22,heldout,125,logarithmic,0.8,2048,5x,2.14405166514,5.08173533416,303.27630433,1,1
1e+22,heldout,125,logarithmic,0.8,2048,free,2.14405166514,5.08173536457,303.276302537,1,1
1e+22,heldout,125,logarithmic,0.8,32768,1x,2.19313816687,3.73421073841,211.509817218,1,1
1e+22,heldout,125,logarithmic,0.8,32768,2x,2.19313816687,3.73421081494,211.509812921,1,1
1e+22,heldout,125,logarithmic,0.8,32768,3x,2.19313816687,3.73421089322,211.509808524,1,1
1e+22,heldout,125,logarithmic,0.8,32768,5x,2.19313816687,3.7342108935,211.509808509,1,1
1e+22,heldout,125,logarithmic,0.8,32768,free,2.19313816687,3.73421085596,211.509810617,1,1
1e+22,heldout,129,exponential,0.2,2048,1x,2.15115864398,5.65612227524,248.419011102,1,1
1e+22,heldout,129,exponential,0.2,2048,2x,2.15115864398,5.6561231768,248.418975441,1,1
1e+22,heldout,129,exponential,0.2,2048,3x,2.15115864398,5.65612300178,248.418982364,1,1
1e+22,heldout,129,exponential,0.2,2048,5x,2.15115864398,5.65612269389,248.418994542,1,1
1e+22,heldout,129,exponential,0.2,2048,free,2.15115864398,5.65612305828,248.418980129,1,1
1e+22,heldout,129,exponential,0.2,32768,1x,2.19872564489,4.03830477312,182.827557587,1,1
1e+22,heldout,129,exponential,0.2,32768,2x,2.19872564489,4.03830495962,182.827549761,1,1
1e+22,heldout,129,exponential,0.2,32768,3x,2.19872564489,4.03830530745,182.827535166,1,1
1e+22,heldout,129,exponential,0.2,32768,5x,2.19872564489,4.03830517945,182.827540537,1,1
1e+22,heldout,129,exponential,0.2,32768,free,2.19872564489,4.03830432615,182.827576343,1,1
1e+22,heldout,129,exponential,0.8,2048,1x,2.14893538341,5.47853470766,263.612975213,1,1
1e+22,heldout,129,exponential,0.8,2048,2x,2.14893538341,5.47853537068,263.612945682,1,1
1e+22,heldout,129,exponential,0.8,2048,3x,2.14893538341,5.478535361,263.612946112,1,1
1e+22,heldout,129,exponential,0.8,2048,5x,2.14893538341,5.47853536037,263.612946141,1,1
1e+22,heldout,129,exponential,0.8,2048,free,2.14893538341,5.4785360364,263.612916029,1,1
1e+22,heldout,129,exponential,0.8,32768,1x,2.19695214084,3.94295224692,191.1408908,1,1
1e+22,heldout,129,exponential,0.8,32768,2x,2.19695214084,3.94295211142,191.140897015,1,1
1e+22,heldout,129,exponential,0.8,32768,3x,2.19695214084,3.94295151974,191.140924152,1,1
1e+22,heldout,129,exponential,0.8,32768,5x,2.19695214084,3.94295220084,191.140892914,1,1
1e+22,heldout,129,exponential,0.8,32768,free,2.19695214084,3.94295158103,191.140921341,1,1
1e+22,heldout,129,power,0.2,2048,1x,2.15295332344,5.7981367907,237.215633638,1,1
1e+22,heldout,129,power,0.2,2048,2x,2.15295332344,5.79813622134,237.215654173,1,1
1e+22,heldout,129,power,0.2,2048,3x,2.15295332344,5.79813686351,237.215631012,1,1
1e+22,heldout,129,power,0.2,2048,5x,2.15295332344,5.79813720022,237.215618867,1,1
1e+22,heldout,129,power,0.2,2048,free,2.15295332344,5.79813685662,237.21563126,1,1
1e+22,heldout,129,power,0.2,32768,1x,2.20017060079,4.11536869268,176.507886157,1,1
1e+22,heldout,129,power,0.2,32768,2x,2.20017060079,4.11536840198,176.507897526,1,1
1e+22,heldout,129,power,0.2,32768,3x,2.20017060079,4.11536867339,176.507886912,1,1
1e+22,heldout,129,power,0.2,32768,5x,2.20017060079,4.11536833031,176.50790033,1,1
1e+22,heldout,129,power,0.2,32768,free,2.20017060079,4.11536858512,176.507890364,1,1
1e+22,heldout,129,power,0.8,2048,1x,2.14919004094,5.49898010605,261.792009479,1,1
1e+22,heldout,129,power,0.8,2048,2x,2.14919004094,5.49898020549,261.792005111,1,1
1e+22,heldout,129,power,0.8,2048,3x,2.14919004094,5.49897953166,261.792034711,1,1
1e+22,heldout,129,power,0.8,2048,5x,2.14919004094,5.49898018152,261.792006164,1,1
1e+22,heldout,129,power,0.8,2048,free,2.14919004094,5.49897997896,261.792015062,1,1
1e+22,heldout,129,power,0.8,32768,1x,2.19715430604,3.95386782279,190.160071632,1,1
1e+22,heldout,129,power,0.8,32768,2x,2.19715430604,3.9538677322,190.160075745,1,1
1e+22,heldout,129,power,0.8,32768,3x,2.19715430604,3.95386698761,190.160109545,1,1
1e+22,heldout,129,power,0.8,32768,5x,2.19715430604,3.95386766642,190.160078731,1,1
1e+22,heldout,129,power,0.8,32768,free,2.19715430604,3.95386697413,190.160110157,1,1
1e+22,heldout,129,logarithmic,0.2,2048,1x,2.14850953795,5.44428415119,266.707564218,1,1
1e+22,heldout,129,logarithmic,0.2,2048,2x,2.14850953795,5.44428330355,266.707602865,1,1
1e+22,heldout,129,logarithmic,0.2,2048,3x,2.14850953795,5.44428434105,266.707555562,1,1
1e+22,heldout,129,logarithmic,0.2,2048,5x,2.14850953795,5.44428429046,266.707557868,1,1
1e+22,heldout,129,logarithmic,0.2,2048,free,2.14850953795,5.44428416152,266.707563747,1,1
1e+22,heldout,129,logarithmic,0.2,32768,1x,2.19661466041,3.92470220822,192.798187175,1,1
1e+22,heldout,129,logarithmic,0.2,32768,2x,2.19661466041,3.92470224748,192.798185343,1,1
1e+22,heldout,129,logarithmic,0.2,32768,3x,2.19661466041,3.92470243456,192.798176613,1,1
1e+22,heldout,129,logarithmic,0.2,32768,5x,2.19661466041,3.92470262256,192.79816784,1,1
1e+22,heldout,129,logarithmic,0.2,32768,free,2.19661466041,3.92470255001,192.798171226,1,1
1e+22,heldout,129,logarithmic,0.8,2048,1x,2.14405632792,5.13977239904,299.892999139,1,1
1e+22,heldout,129,logarithmic,0.8,2048,2x,2.14405337884,5.08028812467,303.361646067,1,1
1e+22,heldout,129,logarithmic,0.8,2048,3x,2.14405337884,5.08028903633,303.361592291,1,1
1e+22,heldout,129,logarithmic,0.8,2048,5x,2.14405337884,5.08028865001,303.361615079,1,1
1e+22,heldout,129,logarithmic,0.8,2048,free,2.14405337884,5.0802889022,303.361600203,1,1
1e+22,heldout,129,logarithmic,0.8,32768,1x,2.19313073663,3.73404433399,211.519162952,1,1
1e+22,heldout,129,logarithmic,0.8,32768,2x,2.19313073663,3.73404378396,211.519193844,1,1
1e+22,heldout,129,logarithmic,0.8,32768,3x,2.19313073663,3.73404416152,211.519172639,1,1
1e+22,heldout,129,logarithmic,0.8,32768,5x,2.19313073663,3.73404411622,211.519175183,1,1
1e+22,heldout,129,logarithmic,0.8,32768,free,2.19313073663,3.73404367486,211.519199972,1,1
1e+22,heldout,184,exponential,0.2,2048,1x,2.15116006579,5.65504097941,248.461789044,1,1
1e+22,heldout,184,exponential,0.2,2048,2x,2.15116006579,5.65504111501,248.461783679,1,1
1e+22,heldout,184,exponential,0.2,2048,3x,2.15116006579,5.65504136215,248.4617739,1,1
1e+22,heldout,184,exponential,0.2,2048,5x,2.15116006579,5.65504124375,248.461778585,1,1
1e+22,heldout,184,exponential,0.2,2048,free,2.15116006579,5.65504110675,248.461784006,1,1
1e+22,heldout,184,exponential,0.2,32768,1x,2.19872715845,4.03761005059,182.856713876,1,1
1e+22,heldout,184,exponential,0.2,32768,2x,2.19872715845,4.03761015797,182.856709368,1,1
1e+22,heldout,184,exponential,0.2,32768,3x,2.19872715845,4.03761041343,182.856698645,1,1
1e+22,heldout,184,exponential,0.2,32768,5x,2.19872715845,4.03761041343,182.856698645,1,1
1e+22,heldout,184,exponential,0.2,32768,free,2.19872715845,4.03761011345,182.856711237,1,1
1e+22,heldout,184,exponential,0.8,2048,1x,2.14893636628,5.47745060276,263.66127168,1,1
1e+22,heldout,184,exponential,0.8,2048,2x,2.14893636628,5.47745055921,263.661273621,1,1
1e+22,heldout,184,exponential,0.8,2048,3x,2.14893636628,5.47745023556,263.661288042,1,1
1e+22,heldout,184,exponential,0.8,2048,5x,2.14893636628,5.47745124094,263.661243244,1,1
1e+22,heldout,184,exponential,0.8,2048,free,2.14893636628,5.47745056061,263.661273558,1,1
1e+22,heldout,184,exponential,0.8,32768,1x,2.19695333917,3.94225459509,191.172893524,1,1
1e+22,heldout,184,exponential,0.8,32768,2x,2.19695333917,3.94225459509,191.172893524,1,1
1e+22,heldout,184,exponential,0.8,32768,3x,2.19695333917,3.94225459509,191.172893524,1,1
1e+22,heldout,184,exponential,0.8,32768,5x,2.19695333917,3.94225459509,191.172893524,1,1
1e+22,heldout,184,exponential,0.8,32768,free,2.19695333917,3.94225508742,191.172870936,1,1
1e+22,heldout,184,power,0.2,2048,1x,2.15295508457,5.7970564724,237.254604554,1,1
1e+22,heldout,184,power,0.2,2048,2x,2.15295508457,5.79705612319,237.254617153,1,1
1e+22,heldout,184,power,0.2,2048,3x,2.15295508457,5.79705691812,237.254588473,1,1
1e+22,heldout,184,power,0.2,2048,5x,2.15295508457,5.79705557464,237.254636945,1,1
1e+22,heldout,184,power,0.2,2048,free,2.15295508457,5.79705597162,237.254622622,1,1
1e+22,heldout,184,power,0.2,32768,1x,2.20017236234,4.11467539728,176.535005649,1,1
1e+22,heldout,184,power,0.2,32768,2x,2.20017236234,4.11467539728,176.535005649,1,1
1e+22,heldout,184,power,0.2,32768,3x,2.20017236234,4.11467513873,176.535015764,1,1
1e+22,heldout,184,power,0.2,32768,5x,2.20017236234,4.11467589026,176.534986363,1,1
1e+22,heldout,184,power,0.2,32768,free,2.20017236234,4.1146760463,176.534980258,1,1
1e+22,heldout,184,power,0.8,2048,1x,2.1491910752,5.49789548932,261.839663445,1,1
1e+22,heldout,184,power,0.8,2048,2x,2.1491910752,5.49789579451,261.839650034,1,1
1e+22,heldout,184,power,0.8,2048,3x,2.1491910752,5.49789564398,261.839656648,1,1
1e+22,heldout,184,power,0.8,2048,5x,2.1491910752,5.49789512261,261.83967956,1,1
1e+22,heldout,184,power,0.8,2048,free,2.1491910752,5.49789564889,261.839656433,1,1
1e+22,heldout,184,power,0.8,32768,1x,2.19715554093,3.95317039922,190.191736369,1,1
1e+22,heldout,184,power,0.8,32768,2x,2.19715554093,3.95317063086,190.19172585,1,1
1e+22,heldout,184,power,0.8,32768,3x,2.19715554093,3.95317039964,190.19173635,1,1
1e+22,heldout,184,power,0.8,32768,5x,2.19715554093,3.95317048095,190.191732658,1,1
1e+22,heldout,184,power,0.8,32768,free,2.19715554093,3.95317082033,190.191717247,1,1
1e+22,heldout,184,logarithmic,0.2,2048,1x,2.14851043423,5.44319922684,266.75703874,1,1
1e+22,heldout,184,logarithmic,0.2,2048,2x,2.14851043423,5.44319860584,266.757067064,1,1
1e+22,heldout,184,logarithmic,0.2,2048,3x,2.14851043423,5.44319862084,266.75706638,1,1
1e+22,heldout,184,logarithmic,0.2,2048,5x,2.14851043423,5.44319810612,266.757089856,1,1
1e+22,heldout,184,logarithmic,0.2,2048,free,2.14851043423,5.44319845964,266.757073732,1,1
1e+22,heldout,184,logarithmic,0.2,32768,1x,2.19661579731,3.92400513063,192.830720509,1,1
1e+22,heldout,184,logarithmic,0.2,32768,2x,2.19661579731,3.92400499912,192.830726648,1,1
1e+22,heldout,184,logarithmic,0.2,32768,3x,2.19661579731,3.92400499665,192.830726763,1,1
1e+22,heldout,184,logarithmic,0.2,32768,5x,2.19661579731,3.92400442042,192.830753661,1,1
1e+22,heldout,184,logarithmic,0.2,32768,free,2.19661579731,3.92400477338,192.830737185,1,1
1e+22,heldout,184,logarithmic,0.8,2048,1x,2.14405637307,5.13977240621,299.892998726,1,1
1e+22,heldout,184,logarithmic,0.8,2048,2x,2.14405331349,5.07919064386,303.426396383,1,1
1e+22,heldout,184,logarithmic,0.8,2048,3x,2.14405331349,5.07919116261,303.426365771,1,1
1e+22,heldout,184,logarithmic,0.8,2048,5x,2.14405331349,5.07919075942,303.426389564,1,1
1e+22,heldout,184,logarithmic,0.8,2048,free,2.14405331349,5.07919104652,303.426372622,1,1
1e+22,heldout,184,logarithmic,0.8,32768,1x,2.19313120991,3.73333819061,211.558831112,1,1
1e+22,heldout,184,logarithmic,0.8,32768,2x,2.19313120991,3.73333793455,211.558845499,1,1
1e+22,heldout,184,logarithmic,0.8,32768,3x,2.19313120991,3.73333842241,211.558818088,1,1
1e+22,heldout,184,logarithmic,0.8,32768,5x,2.19313120991,3.73333877514,211.55879827,1,1
1e+22,heldout,184,logarithmic,0.8,32768,free,2.19313120991,3.73333855672,211.558810542,1,1
1e+22,heldout,199,exponential,0.2,2048,1x,2.15114906066,5.65496974274,248.464607808,1,1
1e+22,heldout,199,exponential,0.2,2048,2x,2.15114906066,5.65496996455,248.464599031,1,1
1e+22,heldout,199,exponential,0.2,2048,3x,2.15114906066,5.65497038264,248.464582488,1,1
1e+22,heldout,199,exponential,0.2,2048,5x,2.15114906066,5.65497054762,248.464575959,1,1
1e+22,heldout,199,exponential,0.2,2048,free,2.15114906066,5.65497039916,248.464581834,1,1
1e+22,heldout,199,exponential,0.2,32768,1x,2.19872094772,4.03753341272,182.859930803,1,1
1e+22,heldout,199,exponential,0.2,32768,2x,2.19872094772,4.03753300061,182.859948101,1,1
1e+22,heldout,199,exponential,0.2,32768,3x,2.19872094772,4.03753346431,182.859928637,1,1
1e+22,heldout,199,exponential,0.2,32768,5x,2.19872094772,4.03753337612,182.859932339,1,1
1e+22,heldout,199,exponential,0.2,32768,free,2.19872094772,4.03753304401,182.859946279,1,1
1e+22,heldout,199,exponential,0.8,2048,1x,2.148925097,5.47736421503,263.665120982,1,1
1e+22,heldout,199,exponential,0.8,2048,2x,2.148925097,5.47736422389,263.665120588,1,1
