budget,cap,policy,split,scenario_count,parameter_replicates,feasible_fraction,mean_loss,mean_within_cap_regret,cvar90_within_cap_regret,max_within_cap_regret,mean_free_regret,cvar90_free_regret,max_free_regret,nominal_loss,N_B,D_B,Q_B,N_over_B1_max,D_over_B1_max,worst_budget_ratio,local_direction_improvement,KKT_kind
1e+22,free,minimax_regret,train,36,3,1,2.20016844193,0.0270455418044,0.0550123435462,0.0561293300592,0.0270455418044,0.0550123435462,0.0561293300592,2.20016834314,4.11293170059,176.603250322,1,0.343723203422,0.588887537629,1,0,directional_nonsmooth_proxy
1e+22,free,nominal_shared,train,36,3,1,2.20016844173,0.0270455416053,0.0550123428532,0.0561293329829,0.0270455416053,0.0550123428532,0.0561293329829,2.20016834021,4.1143268962,176.548641041,1,0.343839801786,0.588705441745,1,0,directional_nonsmooth_proxy
1e+22,free,worst_case_loss,train,36,3,1,2.20016844143,0.0270455413046,0.0550123426157,0.0561293322828,0.0270455413046,0.0550123426157,0.0561293322828,2.20016834026,4.114148425,176.55562469,1,0.343824886708,0.588728728879,1,0,directional_nonsmooth_proxy
1e+24,1x,balanced_mean_regret,heldout,144,12,1,2.09338138326,7.40148683083e-17,4.4408920985e-16,4.4408920985e-16,0.167490663737,0.179882934781,0.179980330197,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,1x,cvar90_regret,heldout,144,12,1,2.09338138326,1.11022302463e-16,4.4408920985e-16,4.4408920985e-16,0.167490663737,0.179882934781,0.179980330197,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,1x,minimax_regret,heldout,144,12,1,2.09338138326,1.11022302463e-16,4.4408920985e-16,4.4408920985e-16,0.167490663737,0.179882934781,0.179980330197,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,1x,nominal_shared,heldout,144,12,1,2.09338138326,0,0,0,0.167490663737,0.179882934781,0.179980330197,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,1x,worst_case_loss,heldout,144,12,1,2.09338138326,0,0,0,0.167490663737,0.179882934781,0.179980330197,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,1x,balanced_mean_regret,train,36,3,1,2.09338516371,0,0,0,0.167492939784,0.179866876441,0.179946434288,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,1x,cvar90_regret,train,36,3,1,2.09338516371,0,0,0,0.167492939784,0.179866876441,0.179946434288,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,1x,minimax_regret,train,36,3,1,2.09338516371,0,0,0,0.167492939784,0.179866876441,0.179946434288,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,1x,nominal_shared,train,36,3,1,2.09338516371,0,0,0,0.167492939784,0.179866876441,0.179946434288,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,1x,worst_case_loss,train,36,3,1,2.09338516371,0,0,0,0.167492939784,0.179866876441,0.179946434288,2.09337947149,11.965825,299.893,1,1,1,0.0465452471547,0,directional_nonsmooth_proxy
1e+24,2x,balanced_mean_regret,heldout,144,12,1,2.01709851048,0,0,0,0.09120779096,0.103597617413,0.103671214311,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,2x,cvar90_regret,heldout,144,12,1,2.01709851048,0,0,0,0.09120779096,0.103597617413,0.103671214311,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,2x,minimax_regret,heldout,144,12,1,2.01709851048,0,0,0,0.09120779096,0.103597617413,0.103671214311,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,2x,nominal_shared,heldout,144,12,1,2.01709851048,0,0,0,0.09120779096,0.103597617413,0.103671214311,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,2x,worst_case_loss,heldout,144,12,1,2.01709851048,0,0,0,0.09120779096,0.103597617413,0.103671214311,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,2x,balanced_mean_regret,train,36,3,1,2.0171047063,0,0,0,0.09121248237,0.103586278786,0.103665415913,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,2x,cvar90_regret,train,36,3,1,2.0171047063,0,0,0,0.09121248237,0.103586278786,0.103665415913,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,2x,minimax_regret,train,36,3,1,2.0171047063,0,0,0,0.09121248237,0.103586278786,0.103665415913,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,2x,nominal_shared,train,36,3,1,2.0171047063,0,0,0,0.09121248237,0.103586278786,0.103665415913,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,2x,worst_case_loss,train,36,3,1,2.0171047063,0,0,0,0.09121248237,0.103586278786,0.103665415913,2.01709612352,23.93165,599.786,1,2,2,0.183186856907,0,directional_nonsmooth_proxy
1e+24,3x,balanced_mean_regret,heldout,144,12,1,1.97940173579,0,0,0,0.0535110162709,0.0658998452322,0.0659703196802,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,3x,cvar90_regret,heldout,144,12,1,1.97940173579,0,0,0,0.0535110162709,0.0658998452322,0.0659703196802,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,3x,minimax_regret,heldout,144,12,1,1.97940173579,0,0,0,0.0535110162709,0.0658998452322,0.0659703196802,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,3x,nominal_shared,heldout,144,12,1,1.97940173579,0,0,0,0.0535110162709,0.0658998452322,0.0659703196802,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,3x,worst_case_loss,heldout,144,12,1,1.97940173579,0,0,0,0.0535110162709,0.0658998452322,0.0659703196802,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,3x,balanced_mean_regret,train,36,3,1,1.97940945358,0,0,0,0.0535172296504,0.0658909743481,0.0659699563187,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,3x,cvar90_regret,train,36,3,1,1.97940945358,0,0,0,0.0535172296504,0.0658909743481,0.0659699563187,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,3x,minimax_regret,train,36,3,1,1.97940945358,0,0,0,0.0535172296504,0.0658909743481,0.0659699563187,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,3x,nominal_shared,train,36,3,1,1.97940945358,0,0,0,0.0535172296504,0.0658909743481,0.0659699563187,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,3x,worst_case_loss,train,36,3,1,1.97940945358,0,0,0,0.0535172296504,0.0658909743481,0.0659699563187,1.97939925133,35.897475,899.679,1,3,3,0.409924829256,0,directional_nonsmooth_proxy
1e+24,5x,balanced_mean_regret,heldout,144,12,1,1.94194214046,0.00198121632378,0.00386932946587,0.00387259043688,0.0160514209356,0.0284399662994,0.0285104703612,1.94193934095,52.7269093551,1499.465,0.999999999999,4.40645833907,5,0.999999999997,1.59576345193e-13,directional_nonsmooth_proxy
1e+24,5x,cvar90_regret,heldout,144,12,1,1.94194214046,0.00198121632404,0.00386932946611,0.0038725904371,0.0160514209358,0.0284399662996,0.0285104703615,1.94193934095,52.7269093544,1499.465,1,4.40645833901,5,0.999999999984,0,directional_nonsmooth_proxy
1e+24,5x,minimax_regret,heldout,144,12,1,1.94194214046,0.00198121632404,0.00386932946611,0.0038725904371,0.0160514209358,0.0284399662996,0.0285104703615,1.94193934095,52.7269093544,1499.465,1,4.40645833901,5,0.999999999984,0,directional_nonsmooth_proxy
1e+24,5x,nominal_shared,heldout,144,12,1,1.94194214046,0.00198121632379,0.00386932946587,0.00387259043685,0.0160514209356,0.0284399662994,0.0285104703612,1.94193934095,52.7269093563,1499.46499997,1,4.40645833917,4.9999999999,1,0,directional_nonsmooth_proxy
1e+24,5x,worst_case_loss,heldout,144,12,1,1.94194214047,0.00198121633514,0.00386932947723,0.00387259044822,0.016051420947,0.0284399663107,0.0285104703726,1.94193934096,52.7269093357,1499.465,1,4.40645833745,5,0.999999999631,0,directional_nonsmooth_proxy
1e+24,5x,balanced_mean_regret,train,36,3,1,1.94195070911,0.00198066119007,0.00386653286667,0.00386653286667,0.0160584851755,0.0284319974362,0.0285102820957,1.94193934095,52.7269093551,1499.465,0.999999999999,4.40645833907,5,0.999999999997,1.59576345193e-13,directional_nonsmooth_proxy
1e+24,5x,cvar90_regret,train,36,3,1,1.94195070911,0.00198066119032,0.00386653286695,0.00386653286695,0.0160584851758,0.0284319974365,0.0285102820961,1.94193934095,52.7269093544,1499.465,1,4.40645833901,5,0.999999999984,0,directional_nonsmooth_proxy
1e+24,5x,minimax_regret,train,36,3,1,1.94195070911,0.00198066119032,0.00386653286695,0.00386653286695,0.0160584851758,0.0284319974365,0.0285102820961,1.94193934095,52.7269093544,1499.465,1,4.40645833901,5,0.999999999984,0,directional_nonsmooth_proxy
1e+24,5x,nominal_shared,train,36,3,1,1.94195070911,0.00198066119008,0.0038665328667,0.0038665328667,0.0160584851755,0.0284319974362,0.0285102820959,1.94193934095,52.7269093563,1499.46499997,1,4.40645833917,4.9999999999,1,0,directional_nonsmooth_proxy
1e+24,5x,worst_case_loss,train,36,3,1,1.94195070912,0.00198066120143,0.00386653287805,0.00386653287805,0.0160584851869,0.0284319974476,0.0285102821072,1.94193934096,52.7269093357,1499.465,1,4.40645833745,5,0.999999999631,0,directional_nonsmooth_proxy
1e+24,free,balanced_mean_regret,heldout,144,12,1,1.93820295839,0.0123122388676,0.0247001571377,0.0247694939785,0.0123122388676,0.0247001571377,0.0247694939785,1.93819746652,30.0105853885,2619.6328375,1,2.50802476122,8.73522502193,1,0,directional_nonsmooth_proxy
1e+24,free,cvar90_regret,heldout,144,12,1,1.93820295739,0.0123122378706,0.0247001559188,0.0247694891595,0.0123122378706,0.0247001559188,0.0247694891595,1.93819746589,30.0130186446,2619.42323222,1,2.5082281117,8.73452608838,1,0,directional_nonsmooth_proxy
1e+24,free,minimax_regret,heldout,144,12,1,1.93820295534,0.0123122358204,0.0247001532034,0.024769475653,0.0123122358204,0.0247001532034,0.024769475653,1.93819746496,30.0203133451,2618.79505391,1,2.50883773957,8.73243141357,1,0,directional_nonsmooth_proxy
1e+24,free,nominal_shared,heldout,144,12,1,1.93820295514,0.0123122356218,0.0247001528977,0.02476947361,0.0123122356218,0.0247001528977,0.02476947361,1.93819746494,30.0214879288,2618.69393358,1,2.5089359011,8.73209422553,1,0,directional_nonsmooth_proxy
1e+24,free,worst_case_loss,heldout,144,12,1,1.9382029565,0.012312236973,0.0247001547825,0.0247694841505,0.012312236973,0.0247001547825,0.0247694841505,1.9381974654,30.0156363719,2619.1977737,1,2.50844687866,8.73377429184,1,0,directional_nonsmooth_proxy
1e+24,free,balanced_mean_regret,train,36,3,1,1.93820401283,0.0123117888975,0.0246839659089,0.0247580029948,0.0123117888975,0.0246839659089,0.0247580029948,1.93819746652,30.0105853885,2619.6328375,1,2.50802476122,8.73522502193,1,0,directional_nonsmooth_proxy
1e+24,free,cvar90_regret,train,36,3,1,1.93820401291,0.0123117889757,0.0246839658306,0.024758002447,0.0123117889757,0.0246839658306,0.024758002447,1.93819746589,30.0130186446,2619.42323222,1,2.5082281117,8.73452608838,1,0,directional_nonsmooth_proxy
1e+24,free,minimax_regret,train,36,3,1,1.93820401408,0.0123117901483,0.0246839665341,0.0247580017432,0.0123117901483,0.0246839665341,0.0247580017432,1.93819746496,30.0203133451,2618.79505391,1,2.50883773957,8.73243141357,1,0,directional_nonsmooth_proxy
1e+24,free,nominal_shared,train,36,3,1,1.9382040144,0.0123117904686,0.0246839667788,0.0247580017614,0.0123117904686,0.0246839667788,0.0247580017614,1.93819746494,30.0214879288,2618.69393358,1,2.5089359011,8.73209422553,1,0,directional_nonsmooth_proxy
1e+24,free,worst_case_loss,train,36,3,1,1.93820401317,0.0123117892347,0.0246839659212,0.0247580020326,0.0123117892347,0.0246839659212,0.0247580020326,1.9381974654,30.0156363719,2619.1977737,1,2.50844687866,8.73377429184,1,0,directional_nonsmooth_proxy
