folder,file,model_name,result_date,tasks
Syed-Hasan-8503_Phi-3-mini-4K-instruct-cpo-simpo,detailed_results\Syed-Hasan-8503_Phi-3-mini-4K-instruct-cpo-simpo\results_2024-08-27T22-39-22.007233.json,Syed-Hasan-8503/Phi-3-mini-4K-instruct-cpo-simpo,1724795597.1476293,44
synergetic_FrankenQwen2.5-14B,detailed_results\synergetic_FrankenQwen2.5-14B\results_2024-12-02T04-24-32.113248.json,synergetic/FrankenQwen2.5-14B,1733108099.02383,44
T145_Meta-Llama-3.1-8B-Instruct-TIES,detailed_results\T145_Meta-Llama-3.1-8B-Instruct-TIES\results_2024-12-23T12-02-34.528121.json,T145/Meta-Llama-3.1-8B-Instruct-TIES,1734953732.408424,44
T145_qwen-2.5-3B-merge-test,detailed_results\T145_qwen-2.5-3B-merge-test\results_2024-11-18T11-53-58.718004.json,T145/qwen-2.5-3B-merge-test,1731928980.402508,44
tangledgroup_tangled-llama-pints-1.5b-v0.1-instruct,detailed_results\tangledgroup_tangled-llama-pints-1.5b-v0.1-instruct\results_2024-09-03T07-42-32.532079.json,tangledgroup/tangled-llama-pints-1.5b-v0.1-instruct,1725348656.9802675,44
tanliboy_lambda-qwen2.5-14b-dpo-test,detailed_results\tanliboy_lambda-qwen2.5-14b-dpo-test\results_2024-09-27T22-59-32.436873.json,tanliboy/lambda-qwen2.5-14b-dpo-test,1727473690.1243331,44
tanliboy_lambda-qwen2.5-32b-dpo-test,detailed_results\tanliboy_lambda-qwen2.5-32b-dpo-test\results_2024-10-07T14-01-59.393600.json,tanliboy/lambda-qwen2.5-32b-dpo-test,1728296621.5575364,44
Tarek07_Thalassic-Alpha-LLaMa-70B,detailed_results\Tarek07_Thalassic-Alpha-LLaMa-70B\results_2025-01-28T19-49-48.861442.json,Tarek07/Thalassic-Alpha-LLaMa-70B,1738059519.3343604,44
Telugu-LLM-Labs_Indic-gemma-2b-finetuned-sft-Navarasa-2.0,detailed_results\Telugu-LLM-Labs_Indic-gemma-2b-finetuned-sft-Navarasa-2.0\results_2025-02-06T10-10-57.836787.json,Telugu-LLM-Labs/Indic-gemma-2b-finetuned-sft-Navarasa-2.0,1738834987.068043,44
Telugu-LLM-Labs_Indic-gemma-7b-finetuned-sft-Navarasa-2.0,detailed_results\Telugu-LLM-Labs_Indic-gemma-7b-finetuned-sft-Navarasa-2.0\results_2025-02-06T10-00-03.236662.json,Telugu-LLM-Labs/Indic-gemma-7b-finetuned-sft-Navarasa-2.0,1738833795.5218961,44
tensopolis_falcon3-10b-tensopolis-v1,detailed_results\tensopolis_falcon3-10b-tensopolis-v1\results_2025-02-01T06-40-26.814340.json,tensopolis/falcon3-10b-tensopolis-v1,1738390253.7206712,44
tensopolis_mistral-small-2501-tensopolis-v1,detailed_results\tensopolis_mistral-small-2501-tensopolis-v1\results_2025-02-18T18-47-42.969024.json,tensopolis/mistral-small-2501-tensopolis-v1,1739901181.6677055,44
tensopolis_phi-4-tensopolis-v1,detailed_results\tensopolis_phi-4-tensopolis-v1\results_2025-02-18T14-54-38.286634.json,tensopolis/phi-4-tensopolis-v1,1739888352.0119736,44
tensopolis_qwen2.5-14b-tensopolis-v1,detailed_results\tensopolis_qwen2.5-14b-tensopolis-v1\results_2025-02-01T13-12-37.238511.json,tensopolis/qwen2.5-14b-tensopolis-v1,1738411587.7131748,44
tensopolis_qwen2.5-7b-tensopolis-v1,detailed_results\tensopolis_qwen2.5-7b-tensopolis-v1\results_2025-02-25T00-48-31.801446.json,tensopolis/qwen2.5-7b-tensopolis-v1,1740443020.9549267,44
TheDrummer_Gemmasutra-9B-v1,detailed_results\TheDrummer_Gemmasutra-9B-v1\results_2024-09-20T02-41-16.900874.json,TheDrummer/Gemmasutra-9B-v1,1726793166.4688866,44
TheDrummer_Tiger-Gemma-9B-v2,detailed_results\TheDrummer_Tiger-Gemma-9B-v2\results_2025-01-08T03-45-37.327645.json,TheDrummer/Tiger-Gemma-9B-v2,1736303968.095538,44
theo77186_Qwen2.5-Coder-7B-Instruct-20241106,detailed_results\theo77186_Qwen2.5-Coder-7B-Instruct-20241106\results_2025-01-19T17-54-18.644052.json,theo77186/Qwen2.5-Coder-7B-Instruct-20241106,1737307689.0102835,44
theprint_CleverBoi-Llama-3.1-8B-Instruct,detailed_results\theprint_CleverBoi-Llama-3.1-8B-Instruct\results_2024-09-14T02-44-59.748963.json,theprint/CleverBoi-Llama-3.1-8B-Instruct,1726277452.1064365,44
theprint_CleverBoi-Llama-3.1-8B-v2,detailed_results\theprint_CleverBoi-Llama-3.1-8B-v2\results_2024-09-23T16-37-17.327998.json,theprint/CleverBoi-Llama-3.1-8B-v2,1727103438.1821046,44
theprint_ReWiz-Llama-3.1-8B-v2,detailed_results\theprint_ReWiz-Llama-3.1-8B-v2\results_2024-11-06T19-12-21.680195.json,theprint/ReWiz-Llama-3.1-8B-v2,1730914805.7617042,44
TheTsar1209_qwen-carpmuscle-r-v0.3,detailed_results\TheTsar1209_qwen-carpmuscle-r-v0.3\results_2024-10-23T18-42-27.012961.json,TheTsar1209/qwen-carpmuscle-r-v0.3,1729703575.39277,44
TheTsar1209_qwen-carpmuscle-v0.1,detailed_results\TheTsar1209_qwen-carpmuscle-v0.1\results_2024-10-11T00-59-37.703224.json,TheTsar1209/qwen-carpmuscle-v0.1,1728603200.8846223,44
thomas-yanxin_XinYuan-Qwen2-1_5B,detailed_results\thomas-yanxin_XinYuan-Qwen2-1_5B\results_2024-09-18T07-53-12.933479.json,thomas-yanxin/XinYuan-Qwen2-1_5B,1726642776.7878857,44
tianyil1_MistralForCausalLM_Cal_DPO,detailed_results\tianyil1_MistralForCausalLM_Cal_DPO\results_2025-01-25T10-12-42.974648.json,tianyil1/MistralForCausalLM_Cal_DPO,1737798917.9007845,44
TIGER-Lab_AceCoder-Qwen2.5-Coder-7B-Base-Rule,detailed_results\TIGER-Lab_AceCoder-Qwen2.5-Coder-7B-Base-Rule\results_2025-03-07T08-59-54.639763.json,TIGER-Lab/AceCoder-Qwen2.5-Coder-7B-Base-Rule,1741335677.8701816,44
TIGER-Lab_Qwen2.5-Math-7B-CFT,detailed_results\TIGER-Lab_Qwen2.5-Math-7B-CFT\results_2025-03-07T07-37-24.019712.json,TIGER-Lab/Qwen2.5-Math-7B-CFT,1741330263.0950794,44
tiiuae_falcon-11B,detailed_results\tiiuae_falcon-11B\results_2024-06-17T17-56-25.833143.json,tiiuae/falcon-11B,1718644414.466843,45
tiiuae_falcon-40b,detailed_results\tiiuae_falcon-40b\results_2024-06-20T06-09-03.551737.json,tiiuae/falcon-40b,1718811824.832476,45
tiiuae_falcon-mamba-7b,detailed_results\tiiuae_falcon-mamba-7b\results_2024-07-23T11-58-56.964566.json,tiiuae/falcon-mamba-7b,1721727342.201651,44
tiiuae_Falcon3-10B-Base,detailed_results\tiiuae_Falcon3-10B-Base\results_2024-12-12T21-20-43.803477.json,tiiuae/Falcon3-10B-Base,1734036522.411393,44
tiiuae_Falcon3-1B-Instruct,detailed_results\tiiuae_Falcon3-1B-Instruct\results_2024-12-16T10-36-28.445098.json,tiiuae/Falcon3-1B-Instruct,1734344451.6936746,44
tiiuae_Falcon3-3B-Base,detailed_results\tiiuae_Falcon3-3B-Base\results_2024-12-13T11-06-08.865143.json,tiiuae/Falcon3-3B-Base,1734086833.207085,44
tiiuae_Falcon3-7B-Instruct,detailed_results\tiiuae_Falcon3-7B-Instruct\results_2024-12-16T13-16-31.959114.json,tiiuae/Falcon3-7B-Instruct,1734353528.236732,44
tiiuae_Falcon3-Mamba-7B-Instruct,detailed_results\tiiuae_Falcon3-Mamba-7B-Instruct\results_2024-12-13T11-42-41.018624.json,tiiuae/Falcon3-Mamba-7B-Instruct,1734088196.4241168,44
tinycompany_ShawtyIsBad-bgem3,detailed_results\tinycompany_ShawtyIsBad-bgem3\results_2025-03-08T08-32-58.921643.json,tinycompany/ShawtyIsBad-bgem3,1741421332.7090685,44
tinycompany_ShawtyIsBad-e5-large,detailed_results\tinycompany_ShawtyIsBad-e5-large\results_2025-03-08T08-45-33.614567.json,tinycompany/ShawtyIsBad-e5-large,1741422069.354124,44
tinycompany_ShawtyIsBad-nomic1.5,detailed_results\tinycompany_ShawtyIsBad-nomic1.5\results_2025-03-08T17-51-05.875611.json,tinycompany/ShawtyIsBad-nomic1.5,1741454820.110832,44
TinyLlama_TinyLlama-1.1B-Chat-v0.1,detailed_results\TinyLlama_TinyLlama-1.1B-Chat-v0.1\results_2024-12-02T17-54-49.516141.json,TinyLlama/TinyLlama-1.1B-Chat-v0.1,1733161882.2566605,44
TinyLlama_TinyLlama-1.1B-Chat-v1.0,detailed_results\TinyLlama_TinyLlama-1.1B-Chat-v1.0\results_2024-08-07T01-00-11.175718.json,TinyLlama/TinyLlama-1.1B-Chat-v1.0,1722991779.9073515,44
TinyLlama_TinyLlama-1.1B-intermediate-step-1431k-3T,detailed_results\TinyLlama_TinyLlama-1.1B-intermediate-step-1431k-3T\results_2024-11-27T22-50-39.774473.json,TinyLlama/TinyLlama-1.1B-intermediate-step-1431k-3T,1732747454.189161,44
Triangle104_Dolphin3-Llama3.2-Smart,detailed_results\Triangle104_Dolphin3-Llama3.2-Smart\results_2025-01-27T14-48-04.135846.json,Triangle104/Dolphin3-Llama3.2-Smart,1737987844.2852309,44
Triangle104_DS-Distilled-Hermes-Llama-3.1,detailed_results\Triangle104_DS-Distilled-Hermes-Llama-3.1\results_2025-01-27T15-23-30.338588.json,Triangle104/DS-Distilled-Hermes-Llama-3.1,1737989735.4186125,44
Triangle104_DSR1-Distill-Llama-Lit-8B,detailed_results\Triangle104_DSR1-Distill-Llama-Lit-8B\results_2025-02-25T00-07-41.414817.json,Triangle104/DSR1-Distill-Llama-Lit-8B,1740440310.1291702,44
Triangle104_DSR1-Distill-Qwen-7B-RP,detailed_results\Triangle104_DSR1-Distill-Qwen-7B-RP\results_2025-02-24T23-56-33.577219.json,Triangle104/DSR1-Distill-Qwen-7B-RP,1740439768.5127213,44
Triangle104_Llama3.1-Allades-Lit-8b,detailed_results\Triangle104_Llama3.1-Allades-Lit-8b\results_2025-02-24T23-59-58.348172.json,Triangle104/Llama3.1-Allades-Lit-8b,1740439768.5128586,44
Triangle104_Mistral-Small-24b-Harmony,detailed_results\Triangle104_Mistral-Small-24b-Harmony\results_2025-02-25T03-44-29.665726.json,Triangle104/Mistral-Small-24b-Harmony,1740451648.19353,44
Triangle104_Phi-4-AbliteratedRP,detailed_results\Triangle104_Phi-4-AbliteratedRP\results_2025-01-27T14-22-32.819976.json,Triangle104/Phi-4-AbliteratedRP,1737985690.7333803,44
Triangle104_Phi4-RP-o1,detailed_results\Triangle104_Phi4-RP-o1\results_2025-02-01T01-52-07.473628.json,Triangle104/Phi4-RP-o1,1738372516.5838106,44
Triangle104_Phi4-RP-o1-Ablit,detailed_results\Triangle104_Phi4-RP-o1-Ablit\results_2025-02-25T02-45-03.072006.json,Triangle104/Phi4-RP-o1-Ablit,1740449341.9047236,44
Triangle104_Porpoise-R1-Llama3.2-3b,detailed_results\Triangle104_Porpoise-R1-Llama3.2-3b\results_2025-02-18T19-24-07.519824.json,Triangle104/Porpoise-R1-Llama3.2-3b,1739905240.399905,44
Triangle104_RomboHermes3-R1-Llama3.2-3b,detailed_results\Triangle104_RomboHermes3-R1-Llama3.2-3b\results_2025-02-18T14-53-48.172245.json,Triangle104/RomboHermes3-R1-Llama3.2-3b,1739889018.0563319,44
TTTXXX01_Mistral-7B-Base-SimPO2-5e-7,detailed_results\TTTXXX01_Mistral-7B-Base-SimPO2-5e-7\results_2024-09-03T07-49-40.799646.json,TTTXXX01/Mistral-7B-Base-SimPO2-5e-7,1725348543.0008607,44
tugstugi_Qwen2.5-7B-Instruct-QwQ-v0.1,detailed_results\tugstugi_Qwen2.5-7B-Instruct-QwQ-v0.1\results_2025-01-20T01-06-51.096821.json,tugstugi/Qwen2.5-7B-Instruct-QwQ-v0.1,1737333286.191336,44
UCLA-AGI_Gemma-2-9B-It-SPPO-Iter2,detailed_results\UCLA-AGI_Gemma-2-9B-It-SPPO-Iter2\results_2024-08-13T00-42-58.730890.json,UCLA-AGI/Gemma-2-9B-It-SPPO-Iter2,1723503312.2095606,44
UCLA-AGI_Gemma-2-9B-It-SPPO-Iter3,detailed_results\UCLA-AGI_Gemma-2-9B-It-SPPO-Iter3\results_2024-08-12T11-41-39.699261.json,UCLA-AGI/Gemma-2-9B-It-SPPO-Iter3,1723456200.2850115,44
UCLA-AGI_Llama-3-Instruct-8B-SPPO-Iter3,detailed_results\UCLA-AGI_Llama-3-Instruct-8B-SPPO-Iter3\results_2024-06-27T00-39-40.520034.json,UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter3,1719446616.1601133,44
UCLA-AGI_Mistral7B-PairRM-SPPO,detailed_results\UCLA-AGI_Mistral7B-PairRM-SPPO\results_2024-09-27T19-16-54.672314.json,UCLA-AGI/Mistral7B-PairRM-SPPO,1727463422.486663,44
UCLA-AGI_Mistral7B-PairRM-SPPO-Iter2,detailed_results\UCLA-AGI_Mistral7B-PairRM-SPPO-Iter2\results_2024-08-12T23-18-02.723037.json,UCLA-AGI/Mistral7B-PairRM-SPPO-Iter2,1723503462.7709055,44
UCLA-AGI_Mistral7B-PairRM-SPPO-Iter3,detailed_results\UCLA-AGI_Mistral7B-PairRM-SPPO-Iter3\results_2024-08-12T23-19-55.089024.json,UCLA-AGI/Mistral7B-PairRM-SPPO-Iter3,1723503568.1759467,44
UKzExecution_LlamaExecutor-8B-3.0.5,detailed_results\UKzExecution_LlamaExecutor-8B-3.0.5\results_2024-08-13T05-48-33.833062.json,UKzExecution/LlamaExecutor-8B-3.0.5,1723526199.1829703,44
unsloth_Llama-3.2-1B-Instruct-no-system-message,detailed_results\unsloth_Llama-3.2-1B-Instruct-no-system-message\results_2025-01-24T03-48-55.154490.json,unsloth/Llama-3.2-1B-Instruct-no-system-message,1737689695.149317,44
unsloth_phi-4-unsloth-bnb-4bit,detailed_results\unsloth_phi-4-unsloth-bnb-4bit\results_2025-01-09T10-28-37.423992.json,unsloth/phi-4-unsloth-bnb-4bit,1736414909.456952,44
uukuguy_speechless-code-mistral-7b-v1.0,detailed_results\uukuguy_speechless-code-mistral-7b-v1.0\results_2024-07-22T12-34-36.172307.json,uukuguy/speechless-code-mistral-7b-v1.0,1721650145.5035264,44
uukuguy_speechless-instruct-mistral-7b-v0.2,detailed_results\uukuguy_speechless-instruct-mistral-7b-v0.2\results_2024-08-13T03-33-29.481718.json,uukuguy/speechless-instruct-mistral-7b-v0.2,1723518546.3151815,44
uukuguy_speechless-llama2-hermes-orca-platypus-wizardlm-13b,detailed_results\uukuguy_speechless-llama2-hermes-orca-platypus-wizardlm-13b\results_2024-08-13T04-12-53.046407.json,uukuguy/speechless-llama2-hermes-orca-platypus-wizardlm-13b,1723520047.4096181,44
v000000_Qwen2.5-14B-Gutenberg-1e-Delta,detailed_results\v000000_Qwen2.5-14B-Gutenberg-1e-Delta\results_2024-09-28T11-15-58.328773.json,v000000/Qwen2.5-14B-Gutenberg-1e-Delta,1727517872.0197575,44
v000000_Qwen2.5-Lumen-14B,detailed_results\v000000_Qwen2.5-Lumen-14B\results_2024-10-02T02-58-23.331254.json,v000000/Qwen2.5-Lumen-14B,1727833535.4875371,44
VAGOsolutions_Llama-3-SauerkrautLM-70b-Instruct,detailed_results\VAGOsolutions_Llama-3-SauerkrautLM-70b-Instruct\results_2024-07-21T07-14-53.671049.json,VAGOsolutions/Llama-3-SauerkrautLM-70b-Instruct,1721520783.169802,44
VAGOsolutions_Llama-3-SauerkrautLM-8b-Instruct,detailed_results\VAGOsolutions_Llama-3-SauerkrautLM-8b-Instruct\results_2024-07-25T10-20-19.611472.json,VAGOsolutions/Llama-3-SauerkrautLM-8b-Instruct,1721900931.9278934,44
VAGOsolutions_Llama-3.1-SauerkrautLM-8b-Instruct,detailed_results\VAGOsolutions_Llama-3.1-SauerkrautLM-8b-Instruct\results_2024-07-30T04-09-12.174878.json,VAGOsolutions/Llama-3.1-SauerkrautLM-8b-Instruct,1722310619.400936,44
VAGOsolutions_SauerkrautLM-gemma-2-9b-it,detailed_results\VAGOsolutions_SauerkrautLM-gemma-2-9b-it\results_2024-09-02T17-46-00.346913.json,VAGOsolutions/SauerkrautLM-gemma-2-9b-it,1725292244.511025,44
VAGOsolutions_SauerkrautLM-Gemma-2b,detailed_results\VAGOsolutions_SauerkrautLM-Gemma-2b\results_2024-07-18T11-45-39.813638.json,VAGOsolutions/SauerkrautLM-Gemma-2b,1721300965.9352453,44
ValiantLabs_Llama3.1-70B-ShiningValiant2,detailed_results\ValiantLabs_Llama3.1-70B-ShiningValiant2\results_2024-10-31T06-27-05.966661.json,ValiantLabs/Llama3.1-70B-ShiningValiant2,1730322682.566245,44
ValiantLabs_Llama3.1-8B-Fireplace2,detailed_results\ValiantLabs_Llama3.1-8B-Fireplace2\results_2024-07-25T21-07-29.515450.json,ValiantLabs/Llama3.1-8B-Fireplace2,1721939474.5595856,44
ValiantLabs_Llama3.2-3B-Esper2,detailed_results\ValiantLabs_Llama3.2-3B-Esper2\results_2024-10-10T08-27-15.528214.json,ValiantLabs/Llama3.2-3B-Esper2,1728547083.2306256,44
vhab10_llama-3-8b-merged-linear,detailed_results\vhab10_llama-3-8b-merged-linear\results_2024-09-26T16-47-03.367890.json,vhab10/llama-3-8b-merged-linear,1727366122.6513147,44
vhab10_Llama-3.1-8B-Base-Instruct-SLERP,detailed_results\vhab10_Llama-3.1-8B-Base-Instruct-SLERP\results_2024-10-04T14-02-43.313749.json,vhab10/Llama-3.1-8B-Base-Instruct-SLERP,1728048649.4220693,44
vhab10_Llama-3.2-Instruct-3B-TIES,detailed_results\vhab10_Llama-3.2-Instruct-3B-TIES\results_2024-11-23T13-02-17.445185.json,vhab10/Llama-3.2-Instruct-3B-TIES,1732364271.7993603,44
vicgalle_Configurable-Hermes-2-Pro-Llama-3-8B,detailed_results\vicgalle_Configurable-Hermes-2-Pro-Llama-3-8B\results_2024-07-31T15-11-17.909344.json,vicgalle/Configurable-Hermes-2-Pro-Llama-3-8B,1722436902.4297886,44
vicgalle_Humanish-RP-Llama-3.1-8B,detailed_results\vicgalle_Humanish-RP-Llama-3.1-8B\results_2024-08-12T18-10-33.666915.json,vicgalle/Humanish-RP-Llama-3.1-8B,1723484446.6423876,44
vicgalle_Roleplay-Llama-3-8B,detailed_results\vicgalle_Roleplay-Llama-3-8B\results_2024-06-28T08-38-22.786427.json,vicgalle/Roleplay-Llama-3-8B,1719561228.3476188,44
VIRNECT_llama-3-Korean-8B-r-v-0.1,detailed_results\VIRNECT_llama-3-Korean-8B-r-v-0.1\results_2024-09-14T02-33-08.958613.json,VIRNECT/llama-3-Korean-8B-r-v-0.1,1726278339.356716,44
vonjack_Qwen2.5-Coder-0.5B-Merged,detailed_results\vonjack_Qwen2.5-Coder-0.5B-Merged\results_2024-11-20T00-06-17.841413.json,vonjack/Qwen2.5-Coder-0.5B-Merged,1732060003.500252,44
wave-on-discord_qwent-7b,detailed_results\wave-on-discord_qwent-7b\results_2024-10-01T03-14-19.789003.json,wave-on-discord/qwent-7b,1727749314.6726437,44
weathermanj_Menda-3b-Optim-100,detailed_results\weathermanj_Menda-3b-Optim-100\results_2025-03-10T22-28-20.086194.json,weathermanj/Menda-3b-Optim-100,1741643973.0730944,44
Weyaxi_Einstein-v6.1-developed-by-Weyaxi-Llama3-8B,detailed_results\Weyaxi_Einstein-v6.1-developed-by-Weyaxi-Llama3-8B\results_2024-07-18T10-30-14.113211.json,Weyaxi/Einstein-v6.1-developed-by-Weyaxi-Llama3-8B,1721296546.9744008,44
Weyaxi_Einstein-v6.1-Llama3-8B,detailed_results\Weyaxi_Einstein-v6.1-Llama3-8B\results_2024-07-17T10-00-42.383986.json,Weyaxi/Einstein-v6.1-Llama3-8B,1721208402.639649,44
Weyaxi_Einstein-v7-Qwen2-7B,detailed_results\Weyaxi_Einstein-v7-Qwen2-7B\results_2024-07-18T09-58-17.163893.json,Weyaxi/Einstein-v7-Qwen2-7B,1721293572.637501,44
win10_EVA-Norns-Qwen2.5-v0.1,detailed_results\win10_EVA-Norns-Qwen2.5-v0.1\results_2024-11-19T23-36-26.139733.json,win10/EVA-Norns-Qwen2.5-v0.1,1732057831.2545528,44
win10_Norns-Qwen2.5-12B,detailed_results\win10_Norns-Qwen2.5-12B\results_2024-11-20T02-10-23.946831.json,win10/Norns-Qwen2.5-12B,1732064766.4113955,44
win10_Norns-Qwen2.5-7B,detailed_results\win10_Norns-Qwen2.5-7B\results_2024-11-19T23-36-10.410545.json,win10/Norns-Qwen2.5-7B,1732057831.8965664,44
win10_Qwen2.5-2B-Instruct,detailed_results\win10_Qwen2.5-2B-Instruct\results_2024-12-20T23-57-48.525040.json,win10/Qwen2.5-2B-Instruct,1734736633.484541,44
wzhouad_gemma-2-9b-it-WPO-HB,detailed_results\wzhouad_gemma-2-9b-it-WPO-HB\results_2025-01-08T04-51-06.266732.json,wzhouad/gemma-2-9b-it-WPO-HB,1736305705.4181395,44
x0000001_Deepseek-Lumen-R1-Qwen2.5-14B,detailed_results\x0000001_Deepseek-Lumen-R1-Qwen2.5-14B\results_2025-01-30T04-29-30.938714.json,x0000001/Deepseek-Lumen-R1-Qwen2.5-14B,1738206048.969779,44
Xiaojian9992024_Llama3.2-1B-THREADRIPPER,detailed_results\Xiaojian9992024_Llama3.2-1B-THREADRIPPER\results_2025-02-03T12-11-47.982597.json,Xiaojian9992024/Llama3.2-1B-THREADRIPPER,1738583795.859654,44
Xiaojian9992024_Llama3.2-1B-THREADRIPPER-v0.2,detailed_results\Xiaojian9992024_Llama3.2-1B-THREADRIPPER-v0.2\results_2025-02-05T00-27-48.058628.json,Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,1738714458.993822,44
Xiaojian9992024_Qwen2.5-THREADRIPPER-Medium-Censored,detailed_results\Xiaojian9992024_Qwen2.5-THREADRIPPER-Medium-Censored\results_2025-02-18T17-17-02.948632.json,Xiaojian9992024/Qwen2.5-THREADRIPPER-Medium-Censored,1739895237.1260405,44
Xiaojian9992024_Qwen2.5-Ultra-1.5B-25.02-Exp,detailed_results\Xiaojian9992024_Qwen2.5-Ultra-1.5B-25.02-Exp\results_2025-02-25T00-14-30.453157.json,Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,1740441050.5534542,44
xinchen9_Llama3.1_8B_Instruct_CoT,detailed_results\xinchen9_Llama3.1_8B_Instruct_CoT\results_2024-09-18T04-49-40.558012.json,xinchen9/Llama3.1_8B_Instruct_CoT,1726632823.2937884,44
xinchen9_Llama3.1_CoT_V1,detailed_results\xinchen9_Llama3.1_CoT_V1\results_2024-09-10T17-43-01.266913.json,xinchen9/Llama3.1_CoT_V1,1725987981.769615,44
xinchen9_Mistral-7B-CoT,detailed_results\xinchen9_Mistral-7B-CoT\results_2024-09-19T06-54-45.305377.json,xinchen9/Mistral-7B-CoT,1726727389.594294,44
xkp24_Llama-3-8B-Instruct-SPPO-Iter2_gp_2b-table,detailed_results\xkp24_Llama-3-8B-Instruct-SPPO-Iter2_gp_2b-table\results_2024-09-30T08-02-09.476119.json,xkp24/Llama-3-8B-Instruct-SPPO-Iter2_gp_2b-table,1727681739.8516898,44
xkp24_Llama-3-8B-Instruct-SPPO-Iter2_gp_8b-table,detailed_results\xkp24_Llama-3-8B-Instruct-SPPO-Iter2_gp_8b-table\results_2024-09-30T08-55-19.449352.json,xkp24/Llama-3-8B-Instruct-SPPO-Iter2_gp_8b-table,1727684815.281809,44
xkp24_Llama-3-8B-Instruct-SPPO-score-Iter2_gp_8b-table-0.002,detailed_results\xkp24_Llama-3-8B-Instruct-SPPO-score-Iter2_gp_8b-table-0.002\results_2024-10-02T02-36-39.927047.json,xkp24/Llama-3-8B-Instruct-SPPO-score-Iter2_gp_8b-table-0.002,1727834775.791258,44
xukp20_Llama-3-8B-Instruct-SPPO-Iter3_bt_2b-table,detailed_results\xukp20_Llama-3-8B-Instruct-SPPO-Iter3_bt_2b-table\results_2024-09-29T03-19-27.914131.json,xukp20/Llama-3-8B-Instruct-SPPO-Iter3_bt_2b-table,1727577626.2886546,44
xukp20_Llama-3-8B-Instruct-SPPO-Iter3_bt_8b-table,detailed_results\xukp20_Llama-3-8B-Instruct-SPPO-Iter3_bt_8b-table\results_2024-09-29T02-50-37.872205.json,xukp20/Llama-3-8B-Instruct-SPPO-Iter3_bt_8b-table,1727576840.102687,44
xukp20_Llama-3-8B-Instruct-SPPO-Iter3_gp_2b-table,detailed_results\xukp20_Llama-3-8B-Instruct-SPPO-Iter3_gp_2b-table\results_2024-09-29T03-03-23.153786.json,xukp20/Llama-3-8B-Instruct-SPPO-Iter3_gp_2b-table,1727577425.7411966,44
yam-peleg_Hebrew-Mistral-7B,detailed_results\yam-peleg_Hebrew-Mistral-7B\results_2024-07-29T09-03-40.276470.json,yam-peleg/Hebrew-Mistral-7B,1722242150.186587,44
yfzp_Llama-3-8B-Instruct-SPPO-Iter1_bt_2b-table,detailed_results\yfzp_Llama-3-8B-Instruct-SPPO-Iter1_bt_2b-table\results_2024-09-30T03-09-25.381758.json,yfzp/Llama-3-8B-Instruct-SPPO-Iter1_bt_2b-table,1727664301.4056299,44
yfzp_Llama-3-8B-Instruct-SPPO-Iter1_bt_8b-table,detailed_results\yfzp_Llama-3-8B-Instruct-SPPO-Iter1_bt_8b-table\results_2024-09-30T03-04-53.482652.json,yfzp/Llama-3-8B-Instruct-SPPO-Iter1_bt_8b-table,1727663976.7501113,44
yfzp_Llama-3-8B-Instruct-SPPO-Iter1_gp_2b-table,detailed_results\yfzp_Llama-3-8B-Instruct-SPPO-Iter1_gp_2b-table\results_2024-09-29T15-12-59.528765.json,yfzp/Llama-3-8B-Instruct-SPPO-Iter1_gp_2b-table,1727621170.2077277,44
yfzp_Llama-3-8B-Instruct-SPPO-Iter1_gp_8b-table,detailed_results\yfzp_Llama-3-8B-Instruct-SPPO-Iter1_gp_8b-table\results_2024-09-29T15-24-35.214199.json,yfzp/Llama-3-8B-Instruct-SPPO-Iter1_gp_8b-table,1727621939.441009,44
yfzp_Llama-3-8B-Instruct-SPPO-score-Iter1_bt_2b-table-0.001,detailed_results\yfzp_Llama-3-8B-Instruct-SPPO-score-Iter1_bt_2b-table-0.001\results_2024-09-30T03-05-19.684483.json,yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_bt_2b-table-0.001,1727664141.6206837,44
yfzp_Llama-3-8B-Instruct-SPPO-score-Iter1_gp_2b-table-0.001,detailed_results\yfzp_Llama-3-8B-Instruct-SPPO-score-Iter1_gp_2b-table-0.001\results_2024-09-29T15-18-45.245227.json,yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_gp_2b-table-0.001,1727621588.3722749,44
yfzp_Llama-3-8B-Instruct-SPPO-score-Iter1_gp_8b-table-0.002,detailed_results\yfzp_Llama-3-8B-Instruct-SPPO-score-Iter1_gp_8b-table-0.002\results_2024-09-29T15-31-50.382131.json,yfzp/Llama-3-8B-Instruct-SPPO-score-Iter1_gp_8b-table-0.002,1727622472.1170688,44
