replicate,budget,N_B,D_B,Q_B,loss,C_total,C_train,C_Q,C_attn,s_train,s_Q,s_attn,budget_ratio,optimizer_spread,global_checked,global_gap,N_at_lower_bound,N_at_upper_bound,D_at_lower_bound,D_at_upper_bound,Q_at_Q0,Q_at_1
127,1e+22,5.43130867179,245.667133844,1,2.15469741363,1e+22,8.00576420652e+21,9.0118212048e+20,1.093053673e+21,0.800576420652,0.090118212048,0.1093053673,1,1.06581410364e-14,False,not_applicable,False,False,False,False,False,True
127,1e+24,39.530254466,3659.87980349,1,1.91600642375,1e+24,8.68055879684e+23,1.34255575437e+22,1.18518562773e+23,0.868055879684,0.0134255575437,0.118518562773,1,2.17603712827e-14,False,not_applicable,False,False,False,False,False,True
128,1e+19,0.31518100036,3.88355661722,0.728591006584,3.1812624564,1e+19,7.34413955742e+18,1.65314058834e+18,1.00271985424e+18,0.734413955742,0.165314058834,0.100271985424,1,1.90958360236e-14,False,not_applicable,False,False,False,False,False,False
128,1e+20,0.952300247296,10.7757739925,0.958874890987,2.70229773224,1e+20,6.1570633427e+19,3.00229227557e+19,8.40644381724e+18,0.61570633427,0.300229227557,0.0840644381724,1,2.35367281221e-14,False,not_applicable,False,False,False,False,False,False
128,1e+22,5.43323710356,245.587793963,1,2.15470506494,1e+22,8.00602028606e+21,9.00891077552e+20,1.09308863639e+21,0.800602028606,0.0900891077552,0.109308863639,1,2.17603712827e-14,False,not_applicable,False,False,False,False,False,True
128,1e+24,39.5621155799,3656.971881,1,1.91599152147,1e+24,8.68065265372e+23,1.34148903953e+22,1.18519844232e+23,0.868065265372,0.0134148903953,0.118519844232,1,1.64313007645e-14,False,not_applicable,False,False,False,False,False,True
129,1e+19,0.310687051645,3.97769365193,0.722087931084,3.17720090358,1e+19,7.41490747838e+18,1.57271048724e+18,1.01238203438e+18,0.741490747838,0.157271048724,0.101238203438,1,2.62012633812e-14,False,not_applicable,False,False,False,False,False,False
129,1e+20,0.940231499888,11.0852436589,0.949255715831,2.70143908934,1e+20,6.25361716325e+19,2.89255564007e+19,8.53827196688e+18,0.625361716325,0.289255564007,0.0853827196688,1,6.79456491071e-14,False,not_applicable,False,False,False,False,False,False
129,1e+22,5.43466824325,245.528946881,1,2.15471258386,1e+22,8.00621022249e+21,9.00675208471e+20,1.09311456904e+21,0.800621022249,0.0900675208471,0.109311456904,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
129,1e+24,39.5830909418,3655.06000808,1,1.91604953253,1e+24,8.68071436185e+23,1.34078770612e+22,1.18520686754e+23,0.868071436185,0.0134078770612,0.118520686754,1,7.88258347484e-14,False,not_applicable,False,False,False,False,False,True
130,1e+19,0.308254076733,3.98521808054,0.724660739866,3.18138800313,1e+19,7.37075831998e+18,1.62288747739e+18,1.00635420262e+18,0.737075831998,0.162288747739,0.100635420262,1,1.55431223448e-14,False,not_applicable,False,False,False,False,False,False
130,1e+20,0.959901133174,10.5396066299,0.966931321081,2.70289353504,1e+20,6.07018820833e+19,3.10102876162e+19,8.28783030044e+18,0.607018820833,0.310102876162,0.0828783030044,1,0.000740486744982,False,not_applicable,False,False,False,False,False,False
130,1e+22,5.43207730406,245.635504496,1,2.15470252018,1e+22,8.00586629426e+21,9.01066094365e+20,1.09306761138e+21,0.800586629426,0.0901066094365,0.109306761138,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
130,1e+24,39.5474714514,3658.30785754,1,1.91597428345,1e+24,8.68060953339e+23,1.34197911655e+22,1.18519255496e+23,0.868060953339,0.0134197911655,0.118519255496,1,3.04201108747e-14,False,not_applicable,False,False,False,False,False,True
131,1e+19,0.310983626504,3.98045680692,0.721261139758,3.17543881141,1e+19,7.42714135776e+18,1.55880627553e+18,1.01405236671e+18,0.742714135776,0.155880627553,0.101405236671,1,2.22044604925e-14,False,not_applicable,False,False,False,False,False,False
131,1e+20,0.932930422045,11.2884361106,0.942826426189,2.70076651089,1e+20,6.31879527895e+19,2.81847853897e+19,8.62726182085e+18,0.631879527895,0.281847853897,0.0862726182085,1,1.1857181903e-13,False,not_applicable,False,False,False,False,False,False
131,1e+22,5.43006546071,245.718309436,1,2.15469512797,1e+22,8.0055990308e+21,9.01369848191e+20,1.09303112101e+21,0.80055990308,0.0901369848191,0.109303112101,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
131,1e+24,39.5141983406,3661.3469784,1,1.91597197738,1e+24,8.6805114419e+23,1.34309395896e+22,1.1851791622e+23,0.86805114419,0.0134309395896,0.11851791622,1,1.37001521239e-13,False,not_applicable,False,False,False,False,False,True
132,1e+19,0.308963508769,4.0213577393,0.718650020236,3.1750681055,1e+19,7.45471678288e+18,1.5274658857e+18,1.01781733142e+18,0.745471678288,0.15274658857,0.101781733142,1,2.48689957516e-14,False,not_applicable,False,False,False,False,False,False
132,1e+20,0.933863605637,11.2589535449,0.943803582682,2.70097080333,1e+20,6.30859617188e+19,2.83007016412e+19,8.61333664e+18,0.630859617188,0.283007016412,0.0861333664,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,False
132,1e+22,5.43188932918,245.643238942,1,2.15465898739,1e+22,8.00584133035e+21,9.01094466676e+20,1.09306420297e+21,0.800584133035,0.0901094466676,0.109306420297,1,1.28785870857e-14,False,not_applicable,False,False,False,False,False,True
132,1e+24,39.5371504562,3659.25002334,1,1.91589353156,1e+24,8.68057912379e+23,1.34232473176e+22,1.18518840303e+23,0.868057912379,0.0134232473176,0.118518840303,1,7.90478793533e-14,False,not_applicable,False,False,False,False,False,True
133,1e+19,0.31244208836,3.93708677413,0.725116491462,3.1873198883,1e+19,7.38066968259e+18,1.61162288342e+18,1.007707434e+18,0.738066968259,0.161162288342,0.1007707434,1,0.0765129927728,False,not_applicable,False,False,False,False,False,False
133,1e+20,1.00250725513,9.519636238,1,2.70361674362,1e+20,5.72610263685e+19,3.49209348313e+19,7.81803880018e+18,0.572610263685,0.349209348313,0.0781803880018,1,9.32587340685e-15,False,not_applicable,False,False,False,False,False,True
133,1e+22,5.4318698698,245.644039648,1,2.15469590801,1e+22,8.00583874597e+21,9.01097403912e+20,1.09306385012e+21,0.800583874597,0.0901097403912,0.109306385012,1,1.95399252334e-14,False,not_applicable,False,False,False,False,False,True
133,1e+24,39.541592156,3658.84449738,1,1.91600488786,1e+24,8.68059221265e+23,1.34217597245e+22,1.1851901901e+23,0.868059221265,0.0134217597245,0.11851901901,1,5.66213742559e-14,False,not_applicable,False,False,False,False,False,True
134,1e+19,0.329334346559,3.65735829874,0.741302297622,3.19002651947,1e+19,7.22696223269e+18,1.7863165238e+18,9.86721243504e+17,0.722696223269,0.17863165238,0.0986721243504,1,1.34559030585e-13,False,not_applicable,False,False,False,False,False,False
134,1e+20,1.00252445698,9.51952993526,1,2.70362539359,1e+20,5.72613694741e+19,3.49205448804e+19,7.81808564553e+18,0.572613694741,0.349205448804,0.0781808564553,1,3.84908108861e-05,False,not_applicable,False,False,False,False,False,True
134,1e+22,5.43146850707,245.660555924,1,2.1547013519,1e+22,8.00578543759e+21,9.0115799066e+20,1.09305657175e+21,0.800578543759,0.090115799066,0.109305657175,1,7.54951656745e-15,False,not_applicable,False,False,False,False,False,True
134,1e+24,39.5353365029,3659.41566264,1,1.91599684713,1e+24,8.68057377757e+23,1.34238549332e+22,1.1851876731e+23,0.868057377757,0.0134238549332,0.11851876731,1,1.51878509769e-13,False,not_applicable,False,False,False,False,False,True
135,1e+19,0.311708597798,3.93759697611,0.726117938227,3.17609153345,1e+19,7.3642969927e+18,1.63023099123e+18,1.00547201607e+18,0.73642969927,0.163023099123,0.100547201607,1,2.23376872555e-13,False,not_applicable,False,False,False,False,False,False
135,1e+20,0.931975080564,11.2876603256,0.943240632625,2.70049079572,1e+20,6.31189088481e+19,2.82632561305e+19,8.6178350214e+18,0.631189088481,0.282632561305,0.086178350214,1,1.37667655054e-14,False,not_applicable,False,False,False,False,False,False
135,1e+22,5.43130832017,245.667148315,1,2.15470432004,1e+22,8.00576415982e+21,9.01182173564e+20,1.09305366662e+21,0.800576415982,0.0901182173564,0.109305366662,1,4.4408920985e-15,False,not_applicable,False,False,False,False,False,True
135,1e+24,39.5345471513,3659.48774615,1,1.91597863034,1e+24,8.68057145098e+23,1.34241193575e+22,1.18518735544e+23,0.868057145098,0.0134241193575,0.118518735544,1,7.06101843662e-14,False,not_applicable,False,False,False,False,False,True
136,1e+19,0.310856737644,3.97334270043,0.722436898256,3.18056276083,1e+19,7.4108420964e+18,1.57733092938e+18,1.01182697423e+18,0.74108420964,0.157733092938,0.101182697423,1,6.2172489379e-14,False,not_applicable,False,False,False,False,False,False
136,1e+20,0.957075031777,10.6457311488,0.963093318063,2.70276368652,1e+20,6.1132580865e+19,3.05207840942e+19,8.34663504077e+18,0.61132580865,0.305207840942,0.0834663504077,1,0.000835909178241,False,not_applicable,False,False,False,False,False,False
136,1e+22,5.43396244867,245.557964948,1,2.15470745927,1e+22,8.00611656299e+21,9.00781655608e+20,1.0931017814e+21,0.800611656299,0.0900781655608,0.10931017814,1,7.9936057773e-15,False,not_applicable,False,False,False,False,False,True
136,1e+24,39.5719425238,3656.07592077,1,1.91600882816,1e+24,8.68068157198e+23,1.34116037394e+22,1.18520239063e+23,0.868068157198,0.0134116037394,0.118520239063,1,2.17603712827e-14,False,not_applicable,False,False,False,False,False,True
137,1e+19,0.307002194089,4.00690361994,0.723570052051,3.17962615223,1e+19,7.38076921696e+18,1.61150975928e+18,1.00772102376e+18,0.738076921696,0.161150975928,0.100772102376,1,1.59872115546e-14,False,not_applicable,False,False,False,False,False,False
137,1e+20,0.95157698633,10.7429576033,0.960625311737,2.70238112599,1e+20,6.13365073224e+19,3.02890148778e+19,8.37447779976e+18,0.613365073224,0.302890148778,0.0837447779976,1,2.48689957516e-14,False,not_applicable,False,False,False,False,False,False
137,1e+22,5.43268512467,245.610498341,1,2.15470767065,1e+22,8.0059470048e+21,9.00974364147e+20,1.09307863106e+21,0.80059470048,0.0900974364147,0.109307863106,1,1.28785870857e-14,False,not_applicable,False,False,False,False,False,True
137,1e+24,39.5556894646,3657.55801213,1,1.91601003818,1e+24,8.6806337356e+23,1.34170405034e+22,1.18519585937e+23,0.86806337356,0.0134170405034,0.118519585937,1,2.72892819453e-13,False,not_applicable,False,False,False,False,False,True
138,1e+19,0.309832499241,3.98328192156,0.72259073416,3.17923748185,1e+19,7.40490115764e+18,1.58408300431e+18,1.01101583806e+18,0.740490115764,0.158408300431,0.101101583806,1,4.47641923529e-13,False,not_applicable,False,False,False,False,False,False
138,1e+20,0.94924273049,10.8346128286,0.957305252709,2.7022612055,1e+20,6.17080647912e+19,2.98667274293e+19,8.42520777949e+18,0.617080647912,0.298667274293,0.0842520777949,1,2.29150032283e-13,False,not_applicable,False,False,False,False,False,False
138,1e+22,5.43189206378,245.64312642,1,2.15469556617,1e+22,8.00584169353e+21,9.01094053912e+20,1.09306425256e+21,0.800584169353,0.0901094053912,0.109306425256,1,9.7699626167e-15,False,not_applicable,False,False,False,False,False,True
138,1e+24,39.5446281702,3658.56736184,1,1.91600932385,1e+24,8.68060115756e+23,1.34207431066e+22,1.18519141138e+23,0.868060115756,0.0134207431066,0.118519141138,1,1.90958360236e-14,False,not_applicable,False,False,False,False,False,True
139,1e+19,0.308327304873,3.99566055137,0.723132557371,3.18106259454,1e+19,7.39182749396e+18,1.59894165887e+18,1.00923084717e+18,0.739182749396,0.159894165887,0.100923084717,1,5.10702591328e-13,False,not_applicable,False,False,False,False,False,False
139,1e+20,0.959624773532,10.5536983641,0.966387132164,2.70293718975,1e+20,6.07655424155e+19,3.09379355267e+19,8.2965220578e+18,0.607655424155,0.309379355267,0.082965220578,1,0.000715626380009,False,not_applicable,False,False,False,False,False,False
139,1e+22,5.43131111584,245.667033258,1,2.1546990486,1e+22,8.00576453118e+21,9.011817515e+20,1.09305371732e+21,0.800576453118,0.09011817515,0.109305371732,1,1.11022302463e-14,False,not_applicable,False,False,False,False,False,True
139,1e+24,39.5363977016,3659.31875854,1,1.91596890478,1e+24,8.68057690527e+23,1.34234994594e+22,1.18518810013e+23,0.868057690527,0.0134234994594,0.118518810013,1,8.65973959208e-15,False,not_applicable,False,False,False,False,False,True
140,1e+19,0.313138971839,3.93836869265,0.723912891488,3.18414344379,1e+19,7.39954033883e+18,1.59017575358e+18,1.01028390759e+18,0.739954033883,0.159017575358,0.101028390759,1,9.01501095996e-14,False,not_applicable,False,False,False,False,False,False
140,1e+20,1.00256831681,9.5192589042,1,2.70360993989,1e+20,5.72622442613e+19,3.49195506556e+19,7.81820508314e+18,0.572622442613,0.349195506556,0.0781820508314,1,8.22002760144e-05,False,not_applicable,False,False,False,False,False,True
140,1e+22,5.43360576128,245.572632417,1,2.15471081707,1e+22,8.00606922187e+21,9.00835460365e+20,1.09309531776e+21,0.800606922187,0.0900835460365,0.109309531776,1,4.88498130835e-14,False,not_applicable,False,False,False,False,False,True
140,1e+24,39.5677015082,3656.46253661,1,1.91600642528,1e+24,8.68066909346e+23,1.34130219645e+22,1.18520068689e+23,0.868066909346,0.0134130219645,0.118520068689,1,5.50670620214e-14,False,not_applicable,False,False,False,False,False,True
141,1e+19,0.314950720227,3.88635585934,0.72853113199,3.17913546513,1e+19,7.34406346176e+18,1.65322707359e+18,1.00270946465e+18,0.734406346176,0.165322707359,0.100270946465,1,1.82076576039e-14,False,not_applicable,False,False,False,False,False,False
141,1e+20,0.942352021672,11.0336562836,0.950801117435,2.70142677937,1e+20,6.23855298318e+19,2.90967658285e+19,8.5177043397e+18,0.623855298318,0.290967658285,0.085177043397,1,1.02140518266e-14,False,not_applicable,False,False,False,False,False,False
141,1e+22,5.43260355124,245.613854032,1,2.15470599068,1e+22,8.00593617388e+21,9.00986673847e+20,1.09307715227e+21,0.800593617388,0.0900986673847,0.109307715227,1,6.2172489379e-15,False,not_applicable,False,False,False,False,False,True
141,1e+24,39.5545216675,3657.66454801,1,1.91602681282,1e+24,8.68063029702e+23,1.34174313096e+22,1.18519538989e+23,0.868063029702,0.0134174313096,0.118519538989,1,8.2822637637e-14,False,not_applicable,False,False,False,False,False,True
142,1e+19,0.310624039044,3.9617732344,0.724377704843,3.17989196116,1e+19,7.38373202308e+18,1.60814243137e+18,1.00812554555e+18,0.738373202308,0.160814243137,0.100812554555,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,False
142,1e+20,0.950890580074,10.7910234723,0.958689650915,2.70231822633,1e+20,6.15664954149e+19,3.00276257445e+19,8.40587884064e+18,0.615664954149,0.300276257445,0.0840587884064,1,2.84217094304e-14,False,not_applicable,False,False,False,False,False,False
142,1e+22,5.43309773221,245.593526286,1,2.1547006028,1e+22,8.00600178426e+21,9.00912105463e+20,1.09308611028e+21,0.800600178426,0.0900912105463,0.109308611028,1,1.28785870857e-14,False,not_applicable,False,False,False,False,False,True
142,1e+24,39.5613052535,3657.04578117,1,1.91599122316,1e+24,8.6806502685e+23,1.34151614838e+22,1.18519811666e+23,0.86806502685,0.0134151614838,0.118519811666,1,2.46469511467e-13,False,not_applicable,False,False,False,False,False,True
143,1e+19,0.309746745992,3.97423548215,0.723959897103,3.17923769833,1e+19,7.38603905041e+18,1.60552041791e+18,1.00844053168e+18,0.738603905041,0.160552041791,0.100844053168,1,1.15463194561e-14,False,not_applicable,False,False,False,False,False,False
143,1e+20,0.948207452938,10.8530321207,0.95684536028,2.70211588781,1e+20,6.17455556629e+19,2.9824117804e+19,8.43032653317e+18,0.617455556629,0.29824117804,0.0843032653317,1,3.97015753606e-13,False,not_applicable,False,False,False,False,False,False
143,1e+22,5.43305283868,245.595372807,1,2.15470715546,1e+22,8.00599582438e+21,9.00918879068e+20,1.09308529655e+21,0.800599582438,0.0900918879068,0.109308529655,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,True
143,1e+24,39.5624599891,3656.94047247,1,1.9160262594,1e+24,8.68065366748e+23,1.34147751792e+22,1.18519858073e+23,0.868065366748,0.0134147751792,0.118519858073,1,2.74891220897e-13,False,not_applicable,False,False,False,False,False,True
144,1e+19,0.313114384529,3.93071137825,0.725016532509,3.17986290816,1e+19,7.38457364376e+18,1.60718590141e+18,1.00824045483e+18,0.738457364376,0.160718590141,0.100824045483,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,False
144,1e+20,0.949560908993,10.846564868,0.956645301069,2.70215671002,1e+20,6.17968439731e+19,2.97658269297e+19,8.43732909713e+18,0.617968439731,0.297658269297,0.0843732909713,1,1.82076576039e-14,False,not_applicable,False,False,False,False,False,False
144,1e+22,5.43340274964,245.580981313,1,2.15471736215,1e+22,8.00604227475e+21,9.00866086669e+20,1.09309163858e+21,0.800604227475,0.0900866086669,0.109309163858,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
144,1e+24,39.5661818262,3656.60109245,1,1.91605971487,1e+24,8.6806646214e+23,1.34135302296e+22,1.18520007631e+23,0.86806646214,0.0134135302296,0.118520007631,1,2.64233079861e-14,False,not_applicable,False,False,False,False,False,True
145,1e+19,0.30819593137,3.9740977367,0.726252075286,3.18301718584,1e+19,7.34880451991e+18,1.64783870297e+18,1.00335677712e+18,0.734880451991,0.164783870297,0.100335677712,1,1.42996725572e-13,False,not_applicable,False,False,False,False,False,False
145,1e+20,0.969056893637,10.3031684548,0.974576981479,2.70325213628,1e+20,5.99061385046e+19,3.19146767182e+19,8.17918477716e+18,0.599061385046,0.319146767182,0.0817918477716,1,0.000351828598011,False,not_applicable,False,False,False,False,False,False
