replicate,cost_model,Q0,L_ctx,budget,N_B,D_B,Q_B,loss,C_total,C_train,C_Q,C_attn,s_train,s_Q,s_attn,budget_ratio,optimizer_spread,global_checked,global_gap,N_at_lower_bound,N_at_upper_bound,D_at_lower_bound,D_at_upper_bound,Q_at_Q0,Q_at_1
116,logarithmic,0.8,2048,1e+19,0.279808640387,4.55621788048,1,3.04693871594,1e+19,7.64921478266e+18,1.82859882151e+18,5.2218639583e+17,0.764921478266,0.182859882151,0.052218639583,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
116,logarithmic,0.8,2048,1e+22,5.07911121244,303.431083834,1,2.14404196962,1e+22,9.24696132061e+21,1.21779453235e+20,6.31259226154e+20,0.924696132061,0.0121779453235,0.0631259226154,1,3.10862446895e-14,False,not_applicable,False,False,False,False,False,True
116,logarithmic,0.8,2048,1e+24,40.1310872395,3881.60245877,1,1.91344163108,1e+24,9.34637561411e+23,1.55784772982e+21,6.3804590859e+22,0.934637561411,0.00155784772982,0.063804590859,1,1.31450406116e-13,False,not_applicable,False,False,False,False,False,True
117,exponential,0.2,4096,1e+19,0.360285582886,2.97553836098,0.756696922058,3.21219898275,1e+19,6.43226143671e+18,2.68952046846e+18,8.78218094826e+17,0.643226143671,0.268952046846,0.0878218094826,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,False
117,exponential,0.2,4096,1e+22,5.47950763373,241.738904007,1,2.15532913172,1e+22,7.94766101926e+21,9.67218329577e+20,1.08512065116e+21,0.794766101926,0.0967218329577,0.108512065116,1,9.7699626167e-15,False,not_applicable,False,False,False,False,False,True
117,exponential,0.2,4096,1e+24,39.6176386562,3647.48264514,1,1.91609967984,1e+24,8.67027896639e+23,1.45938945396e+22,1.18378208821e+23,0.867027896639,0.0145938945396,0.118378208821,1,2.68673971959e-14,False,not_applicable,False,False,False,False,False,True
118,power,0.2,4096,1e+19,0.377132036404,2.87058026706,0.65492262136,3.25051430633,1e+19,6.49552669066e+18,2.61761739851e+18,8.86855910831e+17,0.649552669066,0.261761739851,0.0886855910831,1,1.42996725572e-13,False,not_applicable,False,False,False,False,False,False
118,power,0.2,4096,1e+22,5.61371117045,231.090877913,1,2.15707575777,1e+22,7.78366465638e+21,1.15360566254e+21,1.06272968108e+21,0.778366465638,0.115360566254,0.106272968108,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,True
118,power,0.2,4096,1e+24,39.7795904502,3619.81799854,1,1.91619806704,1e+24,8.63969264915e+23,1.80701314487e+22,1.17960603636e+23,0.863969264915,0.0180701314487,0.117960603636,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
119,logarithmic,0.2,4096,1e+19,0.442756277942,1.78005321464,1,3.21214395909,1e+19,4.72877841512e+18,4.62558570526e+18,6.45635879612e+17,0.472877841512,0.462558570526,0.0645635879612,1,1.7763568394e-15,False,not_applicable,False,False,False,False,False,True
119,logarithmic,0.2,4096,1e+22,5.28008840846,259.036857982,1,2.15271525365,1e+22,8.20642506715e+21,6.73124363677e+20,1.12045056917e+21,0.820642506715,0.0673124363677,0.112045056917,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
119,logarithmic,0.2,4096,1e+24,39.3913325239,3687.09891226,1,1.91588617972,1e+24,8.71438435809e+23,9.58116975501e+21,1.18980394436e+23,0.871438435809,0.00958116975501,0.118980394436,1,6.66133814775e-16,False,not_applicable,False,False,False,False,False,True
120,exponential,0.6,4096,1e+19,0.311890448426,3.9528213626,0.723746120839,3.18294559897,1e+19,7.39708336398e+18,1.5929681874e+18,1.00994844863e+18,0.739708336398,0.15929681874,0.100994844863,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,False
120,exponential,0.6,4096,1e+22,5.43306920022,245.594699835,1,2.15471206831,1e+22,8.00599799648e+21,9.00916410401e+20,1.09308559312e+21,0.800599799648,0.0900916410401,0.109308559312,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
120,exponential,0.6,4096,1e+24,39.5591972519,3657.23804076,1,1.91603339818,1e+24,8.68064406308e+23,1.34158667507e+22,1.18519726941e+23,0.868064406308,0.0134158667507,0.118519726941,1,2.32924790566e-13,False,not_applicable,False,False,False,False,False,True
121,power,0.6,4096,1e+19,0.269008299649,5.45131016054,0.6,3.19468890926,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,5.3290705182e-15,False,not_applicable,False,False,False,False,True,False
121,power,0.6,4096,1e+22,5.53061261804,237.719677427,1,2.15593069131,1e+22,7.88841268522e+21,1.03455603616e+21,1.07703127862e+21,0.788841268522,0.103455603616,0.107703127862,1,0,False,not_applicable,False,False,False,False,False,True
121,power,0.6,4096,1e+24,39.7133027208,3634.18373516,1,1.91608221368,1e+24,8.65952632905e+23,1.58159676154e+22,1.18231399479e+23,0.865952632905,0.0158159676154,0.118231399479,1,2.83106871279e-13,False,not_applicable,False,False,False,False,False,True
122,logarithmic,0.6,4096,1e+19,0.321450623357,3.22996754766,1,3.10377413573,1e+19,6.22965048971e+18,2.91979456343e+18,8.50554946862e+17,0.622965048971,0.291979456343,0.0850554946862,1,2.6645352591e-15,False,not_applicable,False,False,False,False,False,True
122,logarithmic,0.6,4096,1e+22,5.01731336889,284.753984853,1,2.1493854592,1e+22,8.57219985028e+21,2.5740913016e+20,1.17039101956e+21,0.857219985028,0.025740913016,0.117039101956,1,3.01980662698e-14,False,not_applicable,False,False,False,False,False,True
122,logarithmic,0.6,4096,1e+24,39.0812241249,3739.62272737,1,1.91563324094,1e+24,8.76894203705e+23,3.38050768237e+21,1.19725288613e+23,0.876894203705,0.00338050768237,0.119725288613,1,8.65973959208e-15,False,not_applicable,False,False,False,False,False,True
123,exponential,0.8,4096,1e+19,0.24934687184,5.88115530115,0.8,3.1093270499,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,1.37667655054e-14,False,not_applicable,False,False,False,False,True,False
123,exponential,0.8,4096,1e+22,5.30818236825,256.300238118,1,2.15316746975,1e+22,8.16293042974e+21,7.2255746892e+20,1.11451210134e+21,0.816293042974,0.072255746892,0.111451210134,1,1.42108547152e-14,False,not_applicable,False,False,False,False,False,True
123,exponential,0.8,4096,1e+24,39.3711371893,3685.97223216,1,1.91598521203,1e+24,8.70725510568e+23,1.03914330557e+22,1.18883056376e+23,0.870725510568,0.0103914330557,0.118883056376,1,3.12638803734e-13,False,not_applicable,False,False,False,False,False,True
124,power,0.8,4096,1e+19,0.242140147533,6.0561938699,0.8,3.10663909493,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,5.3290705182e-14,False,not_applicable,False,False,False,False,True,False
124,power,0.8,4096,1e+22,5.33046107593,254.443343024,1,2.15338476387,1e+22,8.13780201612e+21,7.51116748608e+20,1.11108123527e+21,0.813780201612,0.0751116748608,0.111108123527,1,4.4408920985e-15,False,not_applicable,False,False,False,False,False,True
124,power,0.8,4096,1e+24,39.4347148071,3678.29340964,1,1.91593548236,1e+24,8.70314709516e+23,1.08583221453e+22,1.18826968339e+23,0.870314709516,0.0108583221453,0.118826968339,1,1.69197988953e-13,False,not_applicable,False,False,False,False,False,True
125,logarithmic,0.8,4096,1e+19,0.270053430378,4.45853392019,1,3.05825880169,1e+19,7.22425427762e+18,1.78939420501e+18,9.86351517371e+17,0.722425427762,0.178939420501,0.0986351517371,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
125,logarithmic,0.8,4096,1e+22,4.93914369302,293.406997514,1,2.14836325162,1e+22,8.69507592754e+21,1.17756372489e+20,1.18716769997e+21,0.869507592754,0.0117756372489,0.118716769997,1,2.22044604925e-14,False,not_applicable,False,False,False,False,False,True
125,logarithmic,0.8,4096,1e+24,39.1093969714,3743.97022525,1,1.91551871191,1e+24,8.7854650673e+23,1.50261021778e+21,1.19950883052e+23,0.87854650673,0.00150261021778,0.119950883052,1,1.17905685215e-13,False,not_applicable,False,False,False,False,False,True
126,exponential,0.2,32768,1e+19,0.264580487171,2.21895612294,0.800449693859,3.32968356393,1e+19,3.52255495211e+18,2.6298756922e+18,3.84756935569e+18,0.352255495211,0.26298756922,0.384756935569,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,False
126,exponential,0.2,32768,1e+22,4.0378751001,182.845589115,1,2.19873176943,1e+22,4.42984590869e+21,7.31581066773e+20,4.83857302453e+21,0.442984590869,0.0731581066773,0.483857302453,1,1.27453603227e-13,False,not_applicable,False,False,False,False,False,True
126,exponential,0.2,32768,1e+24,29.9419629292,2632.40668276,1,1.93810709189,1e+24,4.72916539858e+23,1.05324875403e+22,5.16550972602e+23,0.472916539858,0.0105324875403,0.516550972602,1,1.11022302463e-15,False,not_applicable,False,False,False,False,False,True
127,power,0.2,32768,1e+19,0.281463718012,2.04183268782,0.723785889307,3.37420847488,1e+19,3.44821091923e+18,2.78542323407e+18,3.76636584671e+18,0.344821091923,0.278542323407,0.376636584671,1,2.81996648255e-13,False,not_applicable,False,False,False,False,False,False
127,power,0.2,32768,1e+22,4.1131497229,176.594714495,1,2.20015965205,1e+22,4.35816300595e+21,8.81560814759e+20,4.76027617929e+21,0.435816300595,0.0881560814759,0.476027617929,1,5.6399329651e-14,False,not_applicable,False,False,False,False,False,True
127,power,0.2,32768,1e+24,29.9992744338,2620.60762505,1,1.93820476179,1e+24,4.71697963964e+23,1.30820732643e+22,5.15219962772e+23,0.471697963964,0.0130820732643,0.515219962772,1,2.88657986403e-15,False,not_applicable,False,False,False,False,False,True
128,logarithmic,0.2,32768,1e+19,0.300388436075,1.56997646357,1,3.31578329253,1e+19,2.8296166474e+18,4.07968740921e+18,3.0906959434e+18,0.28296166474,0.407968740921,0.30906959434,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,True
128,logarithmic,0.2,32768,1e+22,3.92369300281,192.845291397,1,2.1966124731,1e+22,4.53999432289e+21,5.01121211365e+20,4.95888446575e+21,0.453999432289,0.0501121211365,0.495888446575,1,6.83897383169e-14,False,not_applicable,False,False,False,False,False,True
128,logarithmic,0.2,32768,1e+24,29.8049466402,2654.22405986,1,1.9379517575,1e+24,4.74654038851e+23,6.89717631409e+21,5.18448784835e+23,0.474654038851,0.00689717631409,0.518448784835,1,5.3290705182e-15,False,not_applicable,False,False,False,False,False,True
129,exponential,0.6,32768,1e+19,0.236328142898,2.74814611954,0.773749156901,3.30279544589,1e+19,3.89678561307e+18,1.84688535463e+18,4.2563290323e+18,0.389678561307,0.184688535463,0.42563290323,1,8.92619311799e-14,False,not_applicable,False,False,False,False,False,False
129,exponential,0.6,32768,1e+22,4.011852801,185.077220344,1,2.19823199249,1e+22,4.45501538902e+21,6.78919802059e+20,4.86606480892e+21,0.445501538902,0.0678919802059,0.486606480892,1,9.32587340685e-14,False,not_applicable,False,False,False,False,False,True
129,exponential,0.6,32768,1e+24,29.9172573648,2636.86942586,1,1.93811239221,1e+24,4.73327407506e+23,9.67284285629e+21,5.16999749638e+23,0.473327407506,0.00967284285629,0.516999749638,1,2.44249065418e-15,False,not_applicable,False,False,False,False,False,True
130,power,0.6,32768,1e+19,0.216360004725,3.37673220593,0.650148298492,3.32960875212,1e+19,4.38353877619e+18,8.28467936545e+17,4.78799328727e+18,0.438353877619,0.0828467936545,0.478799328727,1,3.5527136788e-15,False,not_applicable,False,False,False,False,False,False
130,power,0.6,32768,1e+22,4.06408144238,180.600433174,1,2.19923961872,1e+22,4.40384921369e+21,7.85973085173e+20,4.81017770114e+21,0.440384921369,0.0785973085173,0.481017770114,1,7.54951656745e-14,False,not_applicable,False,False,False,False,False,True
130,power,0.6,32768,1e+24,29.9534484538,2628.98033515,1,1.93811318556,1e+24,4.7248216173e+23,1.14413224186e+22,5.16076515852e+23,0.47248216173,0.0114413224186,0.516076515852,1,1.55431223448e-15,False,not_applicable,False,False,False,False,False,True
131,logarithmic,0.6,32768,1e+19,0.225502867911,2.67748868316,1,3.21867546081,1e+19,3.62268826111e+18,2.42037010756e+18,3.95694163133e+18,0.362268826111,0.242037010756,0.395694163133,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
131,logarithmic,0.6,32768,1e+22,3.77607707838,207.007915736,1,2.1939336352,1e+22,4.69006707391e+21,1.87128996819e+20,5.12280392927e+21,0.469006707391,0.0187128996819,0.512280392927,1,8.57092175011e-14,False,not_applicable,False,False,False,False,False,True
131,logarithmic,0.6,32768,1e+24,29.6156344379,2683.21819666,1,1.93775940206,1e+24,4.76791255377e+23,2.42554941729e+21,5.20783195206e+23,0.476791255377,0.00242554941729,0.520783195206,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,True
132,exponential,0.8,32768,1e+19,0.182623883992,4.36188426911,0.8,3.2328292527,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,4.33431068814e-13,False,not_applicable,False,False,False,False,True,False
132,exponential,0.8,32768,1e+22,3.94107446226,191.227053046,1,2.19691052667,1e+22,4.52184033152e+21,5.3910420237e+20,4.93905546611e+21,0.452184033152,0.053910420237,0.493905546611,1,1.30562227696e-13,False,not_applicable,False,False,False,False,False,True
132,exponential,0.8,32768,1e+24,29.8074468496,2652.44989926,1,1.93788143064,1e+24,4.7437655636e+23,7.47774367951e+21,5.1814569996e+23,0.47437655636,0.00747774367951,0.51814569996,1,3.10418357685e-13,False,not_applicable,False,False,False,False,False,True
133,power,0.8,32768,1e+19,0.183351961133,4.34456354775,0.8,3.24417354971,1e+19,4.7795054805e+18,0,5.2204945195e+18,0.47795054805,0,0.52204945195,1,0.0881693338376,False,not_applicable,False,False,False,False,True,False
133,power,0.8,32768,1e+22,3.95199610447,190.245076057,1,2.19714061067,1e+22,4.51108679684e+21,5.61603464521e+20,4.92730973863e+21,0.451108679684,0.0561603464521,0.492730973863,1,1.44773082411e-13,False,not_applicable,False,False,False,False,False,True
133,power,0.8,32768,1e+24,29.8226517455,2650.1745179,1,1.9379973704,1e+24,4.74211390274e+23,7.82331517685e+21,5.1796529455e+23,0.474211390274,0.00782331517685,0.51796529455,1,2.63788990651e-13,False,not_applicable,False,False,False,False,False,True
134,logarithmic,0.8,32768,1e+19,0.194938643842,3.51059109318,1,3.17974283691,1e+19,4.10609920072e+18,1.4089455123e+18,4.48495528697e+18,0.410609920072,0.14089455123,0.448495528697,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
134,logarithmic,0.8,32768,1e+22,3.73187429367,211.641114087,1,2.19312085735,1e+22,4.73890819887e+21,8.49403391045e+19,5.17615146202e+21,0.473890819887,0.00849403391045,0.517615146202,1,4.66293670343e-14,False,not_applicable,False,False,False,False,False,True
134,logarithmic,0.8,32768,1e+24,29.5844056527,2689.67496257,1,1.93773113596,1e+24,4.77434611001e+23,1.07947789061e+21,5.21485911109e+23,0.477434611001,0.00107947789061,0.521485911109,1,2.05391259556e-13,False,not_applicable,False,False,False,False,False,True
135,exponential,0.2,2048,1e+19,0.370604581309,3.08365833987,0.750093317011,3.19247620517,1e+19,6.85690744767e+18,2.67499433724e+18,4.68098215094e+17,0.685690744767,0.267499433724,0.0468098215094,1,3.68594044176e-14,False,not_applicable,False,False,False,False,False,False
135,exponential,0.2,2048,1e+22,5.65264137251,248.55677431,1,2.15115022444,1e+22,8.43001383529e+21,9.94497220216e+20,5.75488944489e+20,0.843001383529,0.0994497220216,0.0575488944489,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
135,exponential,0.2,2048,1e+24,40.7357928247,3772.14402558,1,1.91389726929,1e+24,9.21967665184e+23,1.5092675539e+22,6.29396592766e+22,0.921967665184,0.015092675539,0.0629396592766,1,3.77475828373e-15,False,not_applicable,False,False,False,False,False,True
136,power,0.2,2048,1e+19,0.389453444303,2.97218075552,0.647023010566,3.23984595736,1e+19,6.94515619396e+18,2.5807211432e+18,4.74122662841e+17,0.694515619396,0.25807211432,0.0474122662841,1,7.54951656745e-15,False,not_applicable,False,False,False,False,False,False
136,power,0.2,2048,1e+22,5.79742883388,237.241170707,1,2.15294832172,1e+22,8.25233282186e+21,1.18430792417e+21,5.63359253972e+20,0.825233282186,0.118430792417,0.0563359253972,1,5.77315972805e-15,False,not_applicable,False,False,False,False,False,True
136,power,0.2,2048,1e+24,40.9476329077,3739.0173672,1,1.91405667311,1e+24,9.18623463526e+23,1.86651746971e+22,6.27113617767e+22,0.918623463526,0.0186651746971,0.0627113617767,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
137,logarithmic,0.2,2048,1e+19,0.460754322941,1.80121214772,1,3.20241828975,1e+19,4.97949770157e+18,4.68056858867e+18,3.3993370976e+17,0.497949770157,0.468056858867,0.033993370976,1,4.4408920985e-16,False,not_applicable,False,False,False,False,False,True
137,logarithmic,0.2,2048,1e+22,5.44221358534,266.802001698,1,2.14850333478,1e+22,8.71196086944e+21,6.93302601877e+20,5.94736528687e+20,0.871196086944,0.0693302601877,0.0594736528687,1,1.50990331349e-14,False,not_applicable,False,False,False,False,False,True
137,logarithmic,0.2,2048,1e+24,40.5102234192,3813.1133074,1,1.91374505655,1e+24,9.26820432033e+23,9.90862647374e+21,6.32709414934e+22,0.926820432033,0.00990862647374,0.0632709414934,1,7.77156117238e-15,False,not_applicable,False,False,False,False,False,True
138,exponential,0.6,2048,1e+19,0.318158684562,4.14578880408,0.717073387766,3.16698505519,1e+19,7.91411227426e+18,1.54561766115e+18,5.4027006459e+17,0.791411227426,0.154561766115,0.054027006459,1,1.01696429056e-13,False,not_applicable,False,False,False,False,False,False
138,exponential,0.6,2048,1e+22,5.60419234293,252.595820961,1,2.15052487023,1e+22,8.49357339413e+21,9.26598662167e+20,5.79827943706e+20,0.849357339413,0.0926598662167,0.0579827943706,1,1.59872115546e-14,False,not_applicable,False,False,False,False,False,True
138,exponential,0.6,2048,1e+24,40.6877468207,3781.28320426,1,1.91388497849,1e+24,9.23111362034e+23,1.38709023174e+22,6.30177356482e+22,0.923111362034,0.0138709023174,0.0630177356482,1,3.90798504668e-14,False,not_applicable,False,False,False,False,False,True
139,power,0.6,2048,1e+19,0.274926392603,5.67482716224,0.6,3.17952989473,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,8.881784197e-16,False,not_applicable,False,False,False,False,True,False
139,power,0.6,2048,1e+22,5.70360791606,244.439936816,1,2.15178773412,1e+22,8.36513735176e+21,1.06380260502e+21,5.71060043214e+20,0.836513735176,0.106380260502,0.0571060043214,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
139,power,0.6,2048,1e+24,40.7991966638,3761.39895334,1,1.91393335996,1e+24,9.2077233377e+23,1.63696082449e+22,6.28580579853e+22,0.92077233377,0.0163696082449,0.0628580579853,1,4.41868763801e-14,False,not_applicable,False,False,False,False,False,True
140,logarithmic,0.6,2048,1e+19,0.333416120903,3.28835497716,1,3.09288058821,1e+19,6.57834336383e+18,2.97257506253e+18,4.49081573638e+17,0.657834336383,0.297257506253,0.0449081573638,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
140,logarithmic,0.6,2048,1e+22,5.16646367611,293.953933515,1,2.1451060631,1e+22,9.11221391972e+21,2.65725610029e+20,6.22060470253e+20,0.911221391972,0.0265725610029,0.0622060470253,1,8.43769498715e-15,False,not_applicable,False,False,False,False,False,True
140,logarithmic,0.6,2048,1e+24,40.2199035152,3865.51914827,1,1.91351720663,1e+24,9.32824843078e+23,3.49431430112e+21,6.36808426208e+22,0.932824843078,0.00349431430112,0.0636808426208,1,3.8413716652e-14,False,not_applicable,False,False,False,False,False,True
141,exponential,0.8,2048,1e+19,0.250096753682,6.23822475657,0.8,3.08886402353,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,6.35047570086e-14,False,not_applicable,False,False,False,False,True,False
141,exponential,0.8,2048,1e+22,5.47639095634,263.708495636,1,2.14892801566,1e+22,8.66502492367e+21,7.43442708204e+20,5.91532368123e+20,0.866502492367,0.0743442708204,0.0591532368123,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,True
141,exponential,0.8,2048,1e+24,40.5481246312,3806.38526875,1,1.91379108755,1e+24,9.26050705629e+23,1.0730899533e+22,6.32183948376e+22,0.926050705629,0.010730899533,0.0632183948376,1,2.5113244817e-13,False,not_applicable,False,False,False,False,False,True
142,power,0.8,2048,1e+19,0.248429938166,6.28007949394,0.8,3.08977359805,1e+19,9.36095856216e+18,0,6.39041437843e+17,0.936095856216,0,0.0639041437843,1,2.22044604925e-15,False,not_applicable,False,False,False,False,True,False
142,power,0.8,2048,1e+22,5.49733804622,261.864162141,1,2.14917692858,1e+22,8.63733492888e+21,7.7302300664e+20,5.89642064478e+20,0.863733492888,0.077302300664,0.0589642064478,1,8.881784197e-15,False,not_applicable,False,False,False,False,False,True
142,power,0.8,2048,1e+24,40.5786466658,3801.6324364,1,1.91377260171,1e+24,9.25590596338e+23,1.12224189522e+22,6.318698471e+22,0.925590596338,0.0112224189522,0.06318698471,1,1.9295676168e-13,False,not_applicable,False,False,False,False,False,True
143,logarithmic,0.8,2048,1e+19,0.27980648106,4.55624661216,1,3.04691408027,1e+19,7.64920398834e+18,1.82861035272e+18,5.22185658938e+17,0.764920398834,0.182861035272,0.0522185658938,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
143,logarithmic,0.8,2048,1e+22,5.07860295938,303.461080569,1,2.14404542676,1e+22,9.24695005102e+21,1.21791492167e+20,6.31258456816e+20,0.924695005102,0.0121791492167,0.0631258456816,1,2.22044604925e-15,False,not_applicable,False,False,False,False,False,True
143,logarithmic,0.8,2048,1e+24,40.1239638442,3882.29050411,1,1.91347041983,1e+24,9.34637302917e+23,1.55812387089e+21,6.38045732124e+22,0.934637302917,0.00155812387089,0.0638045732124,1,1.40110145708e-13,False,not_applicable,False,False,False,False,False,True
144,exponential,0.2,4096,1e+19,0.360659746185,2.98622361953,0.754083942756,3.2077405493,1e+19,6.46206391603e+18,2.6556489573e+18,8.82287126668e+17,0.646206391603,0.26556489573,0.0882287126668,1,1.62092561595e-13,False,not_applicable,False,False,False,False,False,False
144,exponential,0.2,4096,1e+22,5.47976010953,241.728843307,1,2.15532177381,1e+22,7.94769643726e+21,9.67178075843e+20,1.0851254869e+21,0.794769643726,0.0967178075843,0.10851254869,1,4.88498130835e-15,False,not_applicable,False,False,False,False,False,True
144,exponential,0.2,4096,1e+24,39.6211787378,3647.16150475,1,1.91610217405,1e+24,8.67029027192e+23,1.4592609629e+22,1.18378363179e+23,0.867029027192,0.014592609629,0.118378363179,1,3.33066907388e-15,False,not_applicable,False,False,False,False,False,True
145,power,0.2,4096,1e+19,0.374827442581,2.85948276716,0.660065358043,3.25518996824,1e+19,6.43087567632e+18,2.69109543134e+18,8.7802889234e+17,0.643087567632,0.269109543134,0.087802889234,1,2.05169214951e-13,False,not_applicable,False,False,False,False,False,False
145,power,0.2,4096,1e+22,5.61369593553,231.091432718,1,2.15707681728,1e+22,7.7836622195e+21,1.15360843213e+21,1.06272934837e+21,0.77836622195,0.115360843213,0.106272934837,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,True
145,power,0.2,4096,1e+24,39.8003607492,3617.96307059,1,1.91613267354,1e+24,8.63977412322e+23,1.80608716484e+22,1.17961716029e+23,0.863977412322,0.0180608716484,0.117961716029,1,4.21884749358e-15,False,not_applicable,False,False,False,False,False,True
146,logarithmic,0.2,4096,1e+19,0.442789806436,1.77998077175,1,3.21222517945,1e+19,4.7289440483e+18,4.62539745763e+18,6.45658494062e+17,0.47289440483,0.462539745763,0.0645658494062,1,8.881784197e-16,False,not_applicable,False,False,False,False,False,True
146,logarithmic,0.2,4096,1e+22,5.27742052173,259.158989753,1,2.15270136769,1e+22,8.20614582549e+21,6.73441731141e+20,1.12041244337e+21,0.820614582549,0.0673441731141,0.112041244337,1,3.10862446895e-15,False,not_applicable,False,False,False,False,False,True
146,logarithmic,0.2,4096,1e+24,39.3525351028,3690.69913789,1,1.91585310701,1e+24,8.71430204265e+23,9.59052517881e+21,1.18979270556e+23,0.871430204265,0.00959052517881,0.118979270556,1,7.77156117238e-15,False,not_applicable,False,False,False,False,False,True
147,exponential,0.6,4096,1e+19,0.310759644992,3.97297854785,0.72263180846,3.18381296563,1e+19,7.40784841856e+18,1.58073334402e+18,1.01141823741e+18,0.740784841856,0.158073334402,0.101141823741,1,3.95239396767e-14,False,not_applicable,False,False,False,False,False,False
147,exponential,0.6,4096,1e+22,5.43316195657,245.590884715,1,2.15470166595,1e+22,8.00601031027e+21,9.00902415372e+20,1.09308727436e+21,0.800601031027,0.0900902415372,0.109308727436,1,7.1054273576e-15,False,not_applicable,False,False,False,False,False,True
147,exponential,0.6,4096,1e+24,39.5635573777,3656.84039928,1,1.91597235748,1e+24,8.68065689746e+23,1.34144080802e+22,1.18519902173e+23,0.868065689746,0.0134144080802,0.118519902173,1,1.42108547152e-14,False,not_applicable,False,False,False,False,False,True
148,power,0.6,4096,1e+19,0.282329808414,5.19409440111,0.6,3.20522430191,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,0.0876578176868,False,not_applicable,False,False,False,False,True,False
148,power,0.6,4096,1e+22,5.52782958261,237.82697216,1,2.15594415678,1e+22,7.88800183349e+21,1.03502298284e+21,1.07697518367e+21,0.788800183349,0.103502298284,0.107697518367,1,1.46549439251e-14,False,not_applicable,False,False,False,False,False,True
148,power,0.6,4096,1e+24,39.6785036858,3637.32055146,1,1.91611814316,1e+24,8.65940621445e+23,1.582961904e+22,1.18229759515e+23,0.865940621445,0.01582961904,0.118229759515,1,1.18793863635e-13,False,not_applicable,False,False,False,False,False,True
149,logarithmic,0.6,4096,1e+19,0.32143868351,3.23005249307,1,3.10378556345,1e+19,6.22958292625e+18,2.91987135155e+18,8.50545722197e+17,0.622958292625,0.291987135155,0.0850545722197,1,1.33226762955e-15,False,not_applicable,False,False,False,False,False,True
149,logarithmic,0.6,4096,1e+22,5.01782160307,284.725885646,1,2.14938333577,1e+22,8.57222219969e+21,2.57383729313e+20,1.170394071e+21,0.857222219969,0.0257383729313,0.1170394071,1,3.90798504668e-14,False,not_applicable,False,False,False,False,False,True
149,logarithmic,0.6,4096,1e+24,39.0893138129,3738.8514134,1,1.91562737129,1e+24,8.76894817189e+23,3.37981043749e+21,1.19725372374e+23,0.876894817189,0.00337981043749,0.119725372374,1,1.11022302463e-14,False,not_applicable,False,False,False,False,False,True
150,exponential,0.8,4096,1e+19,0.253933947568,5.77491781304,0.8,3.11545688043,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,2.26485497024e-13,False,not_applicable,False,False,False,False,True,False
150,exponential,0.8,4096,1e+22,5.31245923198,256.108798267,1,2.15313813528,1e+22,8.16340529845e+21,7.220177648e+20,1.11457693675e+21,0.816340529845,0.07220177648,0.111457693675,1,3.99680288865e-14,False,not_applicable,False,False,False,False,False,True
150,exponential,0.8,4096,1e+24,39.4315154239,3680.38676685,1,1.91591809466,1e+24,8.70739365378e+23,1.03756866027e+22,1.1888494802e+23,0.870739365378,0.0103756866027,0.11888494802,1,3.05089287167e-13,False,not_applicable,False,False,False,False,False,True
151,power,0.8,4096,1e+19,0.241692090751,6.06742104215,0.8,3.10081984904,1e+19,8.79868606288e+18,0,1.20131393712e+18,0.879868606288,0,0.120131393712,1,2.22044604925e-15,False,not_applicable,False,False,False,False,True,False
151,power,0.8,4096,1e+22,5.33073434469,254.4312792,1,2.15338045887,1e+22,8.13783335037e+21,7.51081136198e+20,1.11108551344e+21,0.813783335037,0.0751081136198,0.111108551344,1,3.99680288865e-15,False,not_applicable,False,False,False,False,False,True
